,충전소ID,충전기ID,기관아이디,상태갱신일시,최종충전시작,최종충전종료,충전중시작,실시간 상태(15분)
0,ME000207,01,,20220701182301,20220701180854,20220701181528,20220701182057,3
1,ME000225,01,,20220701182305,20220701173821,20220701181725,,2
2,ME000241,01,,20220701182601,20220701175329,20220701182346,20220701182547,3
3,ME000279,01,,20220701182346,20220701162403,20220701164258,20220701182241,3
4,ME000370,01,,20220701182311,20220701173723,20220701180809,20220701182114,3
5,ME000376,01,,20220701182547,20220701174502,20220701182541,,2
6,ME000418,01,,20220701182532,20220701181025,20220701182531,,2
7,ME174055,01,,20220701182651,20220701174331,20220701182650,,2
8,ME174057,01,,20220701182501,20220701174108,20220701175706,20220701182501,3
9,ME174059,01,,20220701182450,20220701180005,20220701182418,,2
10,ME174063,01,,20220701182620,20220701180455,20220701182620,,2
11,ME174099,01,,20220701182306,20220701171357,20220701175549,20220701182304,3
12,ME174120,01,,20220701182621,20220701170007,20220701174023,20220701182620,3
13,ME174144,01,,20220701182351,20220701174148,20220701182318,,2
14,ME178002,02,,20220701182648,20220701164051,20220701165437,,2
15,ME178005,02,,20220701182432,20220701170846,20220701173106,20220701182431,3
16,ME178007,02,,20220701182520,20220701174121,20220701182157,20220701182519,3
17,ME178010,01,,20220701182416,20220701173940,20220701175235,20220701182415,3
18,ME178011,02,,20220701182352,20220701165236,20220701172506,20220701182351,3
19,ME178011,03,,20220701182645,20220701173125,20220701181729,,3
20,ME178013,03,,20220701182331,20220701180325,20220701182330,,2
21,ME178018,01,,20220701182506,20220701174025,20220701182406,20220701182505,3
22,ME178023,01,,20220701182438,20220701173208,20220701174428,20220701182437,3
23,ME178028,01,,20220701182558,20220701164220,20220701165146,20220701182557,3
24,ME178035,01,,20800606031022,20210826144033,20210826152638,,5
25,ME178038,01,,20220701182558,20220701165844,20220701173642,,2
26,ME178045,01,,20220701182604,20220701175812,20220701182122,20220701182525,3
27,ME178056,01,,20220701182633,20220701173432,20220701182038,20220701182632,3
28,ME178074,01,,20220701182402,20220701172921,20220701181223,20220701182401,3
29,ME178078,01,,20220701182345,20220701174100,20220701181300,20220701182344,3
30,ME178080,02,,20220701182659,20220701175328,20220701182659,,2
31,ME178092,02,,20220701182701,20220701171612,20220701175027,20220701182700,3
32,ME178108,01,,20220701182615,20220701175818,20220701180902,,2
33,ME178112,03,,20220701182629,20220701175912,20220701182557,,2
34,ME178120,01,,20220701182607,20220701174141,20220701182258,,3
35,ME178142,01,,20800925144207,20210805151802,20210805152907,,5
