,충전소ID,충전기ID,기관아이디,상태갱신일시,최종충전시작,최종충전종료,충전중시작,실시간 상태(15분)
0,ME000159,01,ME,20220701190143,20220701182608,20220701182619,20220701190116,3
1,ME000207,01,ME,20220701190307,20220701182056,20220701184423,,2
2,ME000235,01,ME,20220701190320,20220701154016,20220701162029,20220701190316,3
3,ME000270,01,ME,20220701190311,20220701182155,20220701190236,,2
4,ME000367,01,ME,20220701190044,20220701184216,20220701190002,,2
5,ME000370,01,ME,20220701190136,20220701182111,20220701190122,,2
6,ME174003,01,ME,20220701190103,20220701141754,20220701150116,20220701190102,3
7,ME174028,03,ME,20220701190241,20220701181321,20220701184518,20220701190240,3
8,ME174029,01,ME,20220701190308,20220701182143,20220701190233,,2
9,ME174030,01,ME,20220701190012,20220701183335,20220701190012,,2
10,ME174050,04,ME,20220701190329,20220701175211,20220701181302,,2
11,ME174059,01,ME,20220701190303,20220701184902,20220701185307,20220701190302,3
12,ME174073,01,ME,20220701190051,20220701183035,20220701190051,,2
13,ME174122,01,ME,20220701190337,20220701182134,20220701190158,20220701190336,3
14,ME174142,01,ME,20220701190409,20220701181030,20220701185351,20220701190408,3
15,ME178002,02,ME,20220701190118,20220701184511,20220701190117,,2
16,ME178005,01,ME,20220701190235,20220701182125,20220701190234,,2
17,ME178007,01,ME,20220701190159,20220701181312,20220701185618,20220701190159,3
18,ME178009,02,ME,20220701190050,20220701175520,20220701182144,20220701190049,3
19,ME178010,01,ME,20220701190231,20220701182415,20220701190230,,2
20,ME178010,02,ME,20220701190101,20220701181756,20220701190100,,2
21,ME178035,01,ME,20800606031022,20210826144033,20210826152638,,5
22,ME178045,02,ME,20220701190104,20220701183132,20220701190103,,2
23,ME178050,01,ME,20220701190241,20220701171915,20220701175810,20220701190240,3
24,ME178050,02,ME,20220701190007,20220701181438,20220701181728,,2
25,ME178061,02,ME,20220701190023,20220701185852,20220701190023,,2
26,ME178064,02,ME,20220701190131,20220701173559,20220701181901,20220701190130,3
27,ME178073,01,ME,20220701190016,20220701164325,20220701170904,20220701190016,3
28,ME178113,01,ME,20220701190212,20220701172914,20220701173353,20220701190211,3
29,ME178132,01,ME,20220701190051,20220701171220,20220701175129,20220701190050,3
30,ME178133,01,ME,20220701190321,20220701143440,20220701145943,20220701190321,3
31,ME178135,02,ME,20220701190401,20220701171613,20220701174301,20220701190400,3
32,ME178136,01,ME,20220701190103,20220701182048,20220701190103,,2
33,ME178137,01,ME,20220701190031,20220701182025,20220701190031,,2
34,ME178137,02,ME,20220701190149,20220701175711,20220701181546,,2
35,ME178141,01,ME,20220701190329,20220701185017,20220701190328,,2
36,ME178142,01,ME,20800925144207,20210805151802,20210805152907,,5
37,ME178145,01,ME,20220701190244,20220701172416,20220701180532,20220701190201,3
38,ME178145,02,ME,20220701190351,20220701181257,20220701185603,,2
39,ME178145,04,ME,20220701190141,20220701180926,20220701184929,20220701190141,3
40,ME181107,01,ME,20220701190027,20220701171427,20220701172745,20220701190026,3
41,ME181119,01,ME,20220701190111,20220701175127,20220701180652,,3
42,ME181135,01,ME,20220701190210,20220701173634,20220701181315,,2
43,ME181442,01,ME,20220701190405,20220701190115,20220701190405,,2
44,ME181442,03,ME,20220701190249,20220701175502,20220701181936,,3
45,ME183041,01,ME,20220701190221,20220701163617,20220701164321,20220701190220,3
46,ME183044,01,ME,20220701190135,20220701145740,20220701153652,20220701190134,3
47,ME183063,01,ME,20220701190223,20220701182136,20220701190150,,2
48,ME183103,02,ME,20220701190327,20220701165455,20220701171652,,3
49,ME183110,02,ME,20220701190323,20220701183407,20220701190321,,2
50,ME183134,01,ME,20220701190104,20220701182313,20220701190103,,2
51,ME183135,52,ME,20220701190330,20220701153819,20220701162121,20220701190329,3
52,ME183139,52,ME,20220701190039,20220701073518,20220701074712,20220701190029,3
53,ME183146,52,ME,20220701190355,20220701181420,20220701185900,20220701190354,3
54,ME183153,52,ME,20220701190259,20220701182137,20220701190257,,2
55,ME183168,52,ME,20220701190231,20220701182650,20220701190229,,2
56,ME183182,01,ME,20800927030732,20210826130041,20210826134352,,5
57,ME183183,52,ME,20220701190406,20220701182507,20220701190405,,2
58,ME183187,02,ME,20800904145416,20210814161840,20210814164059,,5
59,ME183190,52,ME,20220701190113,20220701183346,20220701190110,,2
60,ME183192,01,ME,20220701190318,20220701182014,20220701190317,,2
61,ME183208,52,ME,20220701190023,20220701175316,20220701180617,20220701190023,3
62,ME183214,02,ME,20220701190137,20220701164529,20220701171718,20220701190136,3
63,ME183215,52,ME,20220701190226,20220701114725,20220701123052,20220701190225,3
64,ME183217,01,ME,20220701190404,20220701183818,20220701184339,20220701190403,3
65,ME184014,01,ME,20220701190024,20220701174609,20220701183134,20220701190023,3
66,ME184016,01,ME,20220701190002,20220701173149,20220701180618,20220701190001,3
67,ME184017,01,ME,20220701190020,20220701170958,20220701172935,20220701190019,3
68,ME184027,01,ME,20220701190256,20220701180942,20220701183326,20220701190255,3
69,ME184050,01,ME,20220701190217,20220701182025,20220701190125,20220701190216,3
70,ME184058,01,ME,20220701190408,20220701183001,20220701190206,20220701190407,3
71,ME184097,01,ME,20220701190359,20220701172553,20220701181214,20220701190359,3
72,ME184110,01,ME,20220701190258,20220701183622,20220701190257,,2
73,ME184111,01,ME,20220701190046,20220701183701,20220701190045,,2
74,ME184146,01,ME,20220701190257,20220701174711,20220701180032,20220701190256,3
75,ME184148,01,ME,20220701190104,20220701165339,20220701172403,20220701190103,3
76,ME18A122,01,ME,20220701190134,20220701182317,20220701190133,,2
77,ME18A141,01,ME,20220701190204,20220701165317,20220701172057,20220701190203,3
78,ME18A175,01,ME,20220701190159,20220701154446,20220701161322,20220701190158,3
79,ME18A183,01,ME,20220701190347,20220701185227,20220701185906,20220701190346,3
80,ME18A186,01,ME,20220701190348,20220701183257,20220701185057,20220701190347,3
81,ME18A223,12,ME,20220701190007,20220701183141,20220701190007,,2
82,ME18A404,03,ME,20220701190310,20220701141906,20220701150014,,9
83,ME18A512,01,ME,20220701190117,20220701185147,20220701190151,,2
84,ME18B122,01,ME,20220701190104,20220701175057,20220701182232,20220701190103,3
85,ME18B158,01,ME,20220701190236,20220701182955,20220701190235,,2
86,ME18B173,01,ME,20220701190058,20220701182752,20220701190057,,2
87,ME18B179,01,ME,20220701190152,20220701163133,20220701171208,,2
88,ME18B189,01,ME,20220701190107,20220701181021,20220701185035,,2
89,ME18B203,12,ME,20220701190040,20220701170348,20220701174652,20220701190040,3
90,ME18B252,11,ME,20220701190135,20220701182523,20220701190134,,2
91,ME18B268,12,ME,20220701190230,20220701173432,20220701181552,20220701190230,3
92,ME18B273,11,ME,20220701190213,20220701184841,20220701190210,,2
93,ME18B285,02,ME,20220701190034,20220701170001,20220701174252,,2
94,ME18B287,11,ME,20220701190215,20220701183211,20220701190214,,2
95,ME18B288,12,ME,20220701190210,20220701182137,20220701190209,,2
96,ME18B290,11,ME,20220701190125,20220701181819,20220701190123,,2
97,ME18B291,11,ME,20220701190206,20220701182309,20220701184622,20220701190205,3
98,ME18B304,12,ME,20220701190216,20220701175639,20220701183757,20220701190215,3
99,ME18B402,12,ME,20220701190052,20220701170523,20220701174948,20220701190051,3
100,ME18B403,14,ME,20220701190035,20220701181845,20220701190034,,2
101,ME18B408,02,ME,20220701190310,20220701071024,20220701072158,,9
102,ME18B602,11,ME,20800930110802,20210826135600,20210826135807,,4
103,ME18B602,12,ME,20800930110803,20210826155948,20210826164121,20210826164344,4
104,ME18C137,01,ME,20220701190218,20220701182706,20220701185903,20220701190217,3
105,ME18C145,01,ME,20220701190257,20220701153146,20220701154435,20220701190256,3
106,ME18C160,01,ME,20220701190145,20220701183705,20220701190144,,2
107,ME18C180,01,ME,20220701190306,20220701164636,20220701171746,,2
108,ME18C183,01,ME,20220701190352,20220701182616,20220701190350,,2
109,ME18C236,12,ME,20220701190021,20220701174439,20220701175723,,2
110,ME18C251,11,ME,20220701190022,20220701181319,20220701185621,20220701190021,3
111,ME18C253,12,ME,20220701190113,20220701182128,20220701190112,,2
112,ME18C256,12,ME,20220701190051,20220701155459,20220701163224,20220701190051,3
113,ME18C267,11,ME,20220701190341,20220701183838,20220701190339,,2
114,ME18C282,12,ME,20220701190336,20220701181304,20220701185337,20220701190335,3
115,ME18C309,12,ME,20220701190227,20220701162228,20220701164327,20220701190227,3
116,ME18C406,14,ME,20220701190257,20220701184025,20220701190256,,2
117,ME18C408,04,ME,20220701190310,20220701172147,20220701180208,,9
118,ME18C502,01,ME,20220701190012,20220701182250,20220701190011,,2
119,ME190405,01,ME,20220701190135,20220701181707,20220701183047,,3
120,ME195001,01,ME,20220701190226,20220701140715,20220701143411,20220701190225,3
121,ME195012,01,ME,20220701190350,20220701182757,20220701190348,,2
122,ME195012,02,ME,20220701190336,20220701182259,20220701190335,,2
123,ME19A111,01,ME,20220701190230,20220701181224,20220701185112,20220701190230,3
124,ME19A129,01,ME,20220701190253,20220701174837,20220701181807,20220701190252,3
125,ME19A133,01,ME,20220701190237,20220701172823,20220701180743,20220701190237,3
126,ME19A162,01,ME,20220701190326,20220701103907,20220701105057,20220701190326,3
127,ME19A208,21,ME,20220701190022,20220701183502,20220701190022,,2
128,ME19A208,22,ME,20220701190149,20220701183838,20220701190149,,2
129,ME19A225,22,ME,20220701190050,20220701182045,20220701190050,,2
130,ME19A226,22,ME,20220701190359,20220701171523,20220701190212,,2
131,ME19A229,22,ME,20220701190257,20220701182251,20220701190257,,2
132,ME19A243,22,ME,20220701190320,20220701181106,20220701184331,20220701190320,3
133,ME19A245,22,ME,20220701190230,20220701180744,20220701185923,20220701190229,3
134,ME19A260,22,ME,20220701190308,20220701172105,20220701180028,20220701190308,3
135,ME19A404,23,ME,20220701190310,20220701165214,20220701170144,,9
136,ME19A406,23,ME,20220701190102,20220701181501,20220701185308,20220701190102,3
137,ME19A406,24,ME,20220701190302,20220701183403,20220701190302,,2
138,ME19A601,26,ME,20220701190209,20220701172419,20220701180423,20220701190209,3
139,ME19B114,01,ME,20220701190142,20220701182646,20220701190052,20220701190141,3
140,ME19B121,12,ME,20220701190019,20220701181716,20220701190018,,2
141,ME19B174,12,ME,20220701190115,20220701181526,20220701185744,,2
142,ME19B212,22,ME,20220701190310,20220701150408,20220701152943,,9
143,ME19B217,22,ME,20220701190218,20220701155426,20220701162937,20220701190218,3
144,ME19B220,22,ME,20220701190355,20220630160914,20220630164121,20220701190355,3
145,ME19B245,21,ME,20220701190310,20220701155633,20220701163035,,9
146,ME19B258,21,ME,20220701190150,20220701182144,20220701190150,,2
147,ME19B301,01,ME,20220701190133,20220701165722,20220701170442,20220701190133,3
148,ME19B402,24,ME,20220701190310,20220701091412,20220701095520,,9
149,ME19C104,01,ME,20220701190015,20220701105327,20220701105848,20220701190014,3
150,ME19C110,11,ME,20220701190350,20220701154501,20220701161957,20220701190348,3
151,ME19C114,12,ME,20220701190330,20220701182058,20220701190312,,2
152,ME19C206,02,ME,20220701190006,20220701121737,20220701124037,,2
153,ME19C247,22,ME,20220701190200,20220701184334,20220701190027,20220701190159,3
154,ME19C249,22,ME,20220701190314,20220701182308,20220701190314,,2
155,ME19C250,21,ME,20220701190100,20220630141152,20220630143411,,2
156,ME19C257,21,ME,20220701190137,20220701173303,20220701174900,20220701190137,3
157,ME19C287,21,ME,20220701190310,20220630145431,20220630145614,,9
158,ME19C287,22,ME,20220701190310,20220701171534,20220701173201,,9
159,ME19D110,91,ME,20220701190157,20220701160610,20220701161516,20220701190157,3
160,ME19D125,01,ME,20220701190150,20220701173346,20220701173641,20220701190150,3
161,ME19D223,01,ME,20220701190302,20220701182253,20220701183019,20220701190302,3
162,ME19D223,02,ME,20220701190302,20220701134929,20220701141034,,9
163,ME19E219,21,ME,20220701190009,20220701134916,20220701135750,20220701190008,3
164,ME19F253,01,ME,20220701190001,20220701181956,20220701190001,,2
165,ME19F264,01,ME,20220701190310,20220701132055,20220701135901,,9
166,ME19F304,02,ME,20220701190350,20220701155327,20220701160735,20220701190349,3
167,ME19W401,14,ME,20220701190305,20220701121000,20220701125145,20220701190304,3
168,ME19X410,42,ME,20220701190246,20220701182240,20220701190240,,2
169,ME19X430,44,ME,20220701190321,20220701183617,20220701190317,,2
170,ME19X430,46,ME,20220701190032,20220701152804,20220701154919,20220701190032,3
171,ME19X440,41,ME,20220701190057,20220701161051,20220701161957,20220701190057,3
172,ME19Y247,22,ME,20220701191613,20220630173151,20220630181151,20220701191613,3
173,ME19Y295,02,ME,20220701190230,20220701075721,20220701083605,,2
174,ME20A134,01,ME,20220701190023,20220701180342,20220701181252,20220701190023,3
175,ME20A160,01,ME,20220701190001,20220701182555,20220701185947,,2
176,ME20A161,01,ME,20220701190025,20220630191132,20220630195132,20220701185523,3
177,ME20A171,01,ME,20220701190310,20220630203423,20220630210527,,9
178,ME20A177,01,ME,20220701190300,20220701182246,20220701190246,,2
179,ME20A191,01,ME,20220701190254,20220701182239,20220701190239,,2
180,ME20A199,01,ME,20220701190328,20220701165042,20220701170631,20220701190328,3
181,ME20A1c0,01,ME,20220701190332,20220701175926,20220701181819,20220701190332,3
182,ME20A206,22,ME,20220701190225,20220701182214,20220701190214,,2
183,ME20A229,22,ME,20220701190047,20220701182044,20220701190044,,2
184,ME20A244,21,ME,20220701190302,20220701185915,20220701190300,,2
185,ME20A247,22,ME,20220701190322,20220701182320,20220701190320,,2
186,ME20A248,21,ME,20220701190346,20220701184912,20220701190345,,2
187,ME20A277,01,ME,20220701190406,20220701181558,20220701185558,20220701190406,3
188,ME20A288,21,ME,20220701190313,20220701184441,20220701190310,,2
189,ME20A409,23,ME,20220701190242,20220701181828,20220701185828,20220701190242,3
190,ME20B108,01,ME,20220701190233,20220701141114,20220701145114,20220701190233,3
191,ME20B143,01,ME,20220701190119,20220701155128,20220701163128,20220701190119,3
192,ME20B147,01,ME,20220701190344,20220701115637,20220701123637,20220701190344,3
193,ME20B242,22,ME,20220701190028,20220701181116,20220701185116,20220701190028,3
194,ME20B248,21,ME,20220701190130,20220701182128,20220701190128,,2
195,ME20B289,22,ME,20220701190039,20220701182459,20220701190039,,2
196,ME20B2a4,21,ME,20220701190144,20220701165932,20220701173230,20220701190144,3
197,ME20C118,01,ME,20220701190134,20220701183510,20220701190127,,2
198,ME20C133,01,ME,20220701190006,20220701183117,20220701184918,20220701190006,3
199,ME20C146,01,ME,20220701190029,20220701170208,20220701174208,20220701190029,3
200,ME20C151,91,ME,20220701190328,20220701180750,20220701183137,20220701190328,3
201,ME20C156,91,ME,20220701190023,20220701182445,20220701190009,,2
202,ME20C183,01,ME,20220701190233,20220701165800,20220701173446,20220701190233,3
203,ME20C189,91,ME,20220701190209,20220701144655,20220701150106,20220701190209,3
204,ME20C194,01,ME,20220701190305,20220701164111,20220701170116,20220701190305,3
205,ME20C201,21,ME,20220701190309,20220701180307,20220701181122,,2
206,ME20C233,21,ME,20220701190158,20220701151504,20220701151832,20220701190158,3
207,ME20C284,21,ME,20220701190032,20220701183449,20220701185834,20220701190032,3
208,ME20C2b0,21,ME,20220701190024,20220701182020,20220701190020,,2
209,ME20C2b7,22,ME,20220701190325,20220701183711,20220701190051,20220701190325,3
210,ME20C2c2,22,ME,20220701190348,20220701182347,20220701190347,,2
211,ME20D121,01,ME,20220701190310,20220701140050,20220701142842,,9
212,ME20D127,91,ME,20220701190333,20220701183337,20220701190333,,2
213,ME20D141,91,ME,20220701190310,20220701164857,20220701170053,,9
214,ME20D157,01,ME,20220701190310,20220701140033,20220701142601,,9
215,ME20D173,91,ME,20220701190052,20220701150010,20220701151259,20220701190052,3
216,ME21A117,01,ME,20220701190310,20220628134101,20220628141354,,9
217,ME21A302,02,ME,20220701190136,20220701175115,20220701182026,20220701190136,3
218,ME21A302,03,ME,20220701190003,20220701065442,20220701072344,,2
219,ME21A303,02,ME,20220701190158,20220701121811,20220701125922,,2
220,ME21B172,01,ME,20220701190310,20220701175034,20220701183202,,9
221,ME21B1E5,01,ME,20220701190343,20220701155649,20220701163655,20220701190343,3
222,BT000054,12,BT,20220701190100,20220630174525,20220630211453,20220701185517,3
223,CV000126,03,CV,20220701190128,20220701021459,20220701080715,20220629022019,2
224,CV000215,01,CV,20220701190124,20220701175950,20220701185951,20220701175950,2
225,CV000266,01,CV,20220701190134,20220701144951,20220701153938,20220701185925,3
226,CV000281,01,CV,20220701190131,20220701164051,20220701171520,20220701185920,3
227,CV000302,01,CV,20220701190128,20220618182923,20220618201205,20220618182923,2
228,CV000302,02,CV,20220701190128,20220603120343,20220603124134,20220603120343,2
229,CV000307,02,CV,20220701190129,20220701084341,20220701161454,20220701084341,1
230,CV000320,02,CV,20220701190125,20220602104515,20220602105220,20220602104515,2
231,CV000320,03,CV,20220701190125,20220602095131,20220602095252,20211214141450,2
