,충전소ID,충전기ID,기관아이디,상태갱신일시,최종충전시작,최종충전종료,충전중시작,실시간 상태(15분)
0,ME000063,01,ME,20220701184139,20220701181640,20220701184125,,2
1,ME000117,01,ME,20220701183805,20220701182136,20220701183802,,2
2,ME000159,01,ME,20220701184106,20220701182608,20220701182619,,2
3,ME000279,01,ME,20220701184158,20220701182241,20220701184149,,2
4,ME000299,01,ME,20220701184017,20220701175932,20220701184012,,2
5,ME000360,01,ME,20220701184110,20220701181652,20220701184056,,2
6,ME000387,01,ME,20220701183805,20220701182942,20220701183444,20220701183716,3
7,ME000424,01,ME,20220701183816,20220701161113,20220701165125,20220701183626,3
8,ME174008,01,ME,20220701184130,20220701013649,20220701020645,20220701184129,3
9,ME174037,01,ME,20220701183849,20220701175652,20220701183848,,2
10,ME174055,02,ME,20220701183852,20220701161705,20220701163329,20220701183851,3
11,ME174079,01,ME,20220701184133,20220701145059,20220701152629,,2
12,ME174105,01,ME,20220701183850,20220701181711,20220701183850,,2
13,ME174108,01,ME,20220701183807,20220701171026,20220701175138,20220701183806,3
14,ME174110,01,ME,20220701184103,20220701132309,20220701140120,20220701184103,3
15,ME174127,01,ME,20220701184101,20220701121951,20220701122442,20220701184101,3
16,ME178003,01,ME,20220701183843,20220701181626,20220701183842,,2
17,ME178005,02,ME,20220701184127,20220701182431,20220701184126,,2
18,ME178013,01,ME,20220701183804,20220701175613,20220701183638,20220701183803,3
19,ME178017,01,ME,20220701184149,20220701181524,20220701184118,,2
20,ME178017,02,ME,20220701184019,20220701164423,20220701170407,,2
21,ME178025,01,ME,20220701184012,20220701173730,20220701180325,20220701184011,3
22,ME178025,02,ME,20220701184046,20220701172701,20220701181005,20220701184045,3
23,ME178029,02,ME,20220701183936,20220701172906,20220701181034,20220701183935,3
24,ME178035,01,ME,20800606031022,20210826144033,20210826152638,,5
25,ME178040,01,ME,20220701184139,20220701181122,20220701183803,20220701184137,3
26,ME178044,01,ME,20220701183839,20220701175447,20220701182028,20220701183838,3
27,ME178047,01,ME,20220701184121,20220701180521,20220701184055,,2
28,ME178097,02,ME,20220701184122,20220701142444,20220701150521,20220701184121,3
29,ME178108,01,ME,20220701184151,20220701181012,20220701182916,20220701184151,3
30,ME178111,02,ME,20220701183859,20220701173126,20220701180456,,3
31,ME178112,02,ME,20220701184210,20220701180714,20220701184209,,2
32,ME178115,03,ME,20220701183843,20220701160230,20220701162653,20220701183842,3
33,ME178119,01,ME,20220701183856,20220701180555,20220701183854,,2
34,ME178121,01,ME,20220701183842,20220701175736,20220701183841,,2
35,ME178135,01,ME,20220701183923,20220701175032,20220701181822,20220701183922,3
36,ME178141,01,ME,20220701183901,20220701172203,20220701174423,20220701183900,3
37,ME178142,01,ME,20800925144207,20210805151802,20210805152907,,5
38,ME178144,04,ME,20220701184009,20220701181352,20220701184008,,2
39,ME181126,01,ME,20220701183810,20220701170921,20220701175242,,2
40,ME183003,01,ME,20220701184047,20220701174550,20220701180416,20220701184046,3
41,ME183117,01,ME,20220701183841,20220701114012,20220701122316,20220701183839,3
42,ME183119,01,ME,20220701184117,20220701161701,20220701162716,,3
43,ME183125,52,ME,20220701183936,20220701171417,20220701174734,20220701183934,3
44,ME183132,52,ME,20220701183946,20220701121230,20220701123627,20220701183855,3
45,ME183168,02,ME,20220701184005,20220701180330,20220701184004,,2
46,ME183173,01,ME,20220701184155,20220701182634,20220701184153,,2
47,ME183181,02,ME,20220701183933,20220701162603,20220701170906,,3
48,ME183181,52,ME,20220701183935,20220701143846,20220701152150,,2
49,ME183182,01,ME,20800927030732,20210826130041,20210826134352,,5
50,ME183187,02,ME,20800904145416,20210814161840,20210814164059,,5
51,ME183189,52,ME,20220701184039,20220701181552,20220701183036,20220701184038,3
52,ME183194,02,ME,20220701183834,20220701145351,20220701153516,20220701183832,3
53,ME183205,01,ME,20220701183852,20220701113204,20220701115434,20220701183851,3
54,ME183205,52,ME,20220701183906,20220701182113,20220701183801,20220701183905,3
55,ME183209,01,ME,20220701184143,20220701173917,20220701182008,20220701184142,3
56,ME183212,01,ME,20220701184142,20220701182109,20220701184140,,2
57,ME183217,01,ME,20220701183819,20220701171503,20220701172530,20220701183818,3
58,ME184012,01,ME,20220701184053,20220701170902,20220701175526,,2
59,ME184029,01,ME,20220701183900,20220701171316,20220701175416,20220701183859,3
60,ME184047,01,ME,20220701183858,20220701180612,20220701183247,20220701183857,3
61,ME184053,01,ME,20220701183830,20220701175015,20220701183333,20220701183830,3
62,ME184139,01,ME,20220701183855,20220701181354,20220701183854,,2
63,ME188002,01,ME,20220701183834,20220701180836,20220701183833,,2
64,ME188009,01,ME,20220701183958,20220701175919,20220701183944,,2
65,ME18A103,01,ME,20220701183919,20220701172543,20220701174953,20220701183918,3
66,ME18A115,01,ME,20220701184201,20220701180415,20220701183556,20220701184200,3
67,ME18A155,01,ME,20220701184115,20220701181825,20220701184114,,2
68,ME18A161,01,ME,20220701183824,20220701181838,20220701183823,,2
69,ME18A164,01,ME,20220701184012,20220701182015,20220701184011,,2
70,ME18A212,12,ME,20220701183907,20220701170728,20220701174445,,2
71,ME18A223,11,ME,20220701184147,20220701115118,20220701123419,,2
72,ME18A238,12,ME,20220701183943,20220701172059,20220701180400,,3
73,ME18A241,11,ME,20220701184124,20220701182223,20220701184123,,2
74,ME18A253,12,ME,20220701184143,20220701175839,20220701184142,,2
75,ME18A304,11,ME,20220701184028,20220701163014,20220701165352,20220701184028,3
76,ME18A304,12,ME,20220701183827,20220701182359,20220701183825,,2
77,ME18A405,01,ME,20220701183948,20220701181110,20220701181414,20220701183947,3
78,ME18A405,03,ME,20220701183952,20220701164523,20220701165639,20220701183950,3
79,ME18A504,01,ME,20220701184014,20220701182227,20220701184012,,2
80,ME18A505,01,ME,20220701184051,20220701175850,20220701182836,20220701184050,3
81,ME18A510,01,ME,20220701183918,20220701180921,20220701183941,,2
82,ME18A511,01,ME,20220701184130,20220701175333,20220701182308,20220701184128,3
83,ME18B106,01,ME,20220701184053,20220701160133,20220701164033,,2
84,ME18B116,01,ME,20220701183911,20220701175745,20220701183910,,2
85,ME18B129,01,ME,20220701184101,20220701182054,20220701184059,,2
86,ME18B148,01,ME,20220701184109,20220701182527,20220701183032,20220701184107,3
87,ME18B151,01,ME,20220701183812,20220701172625,20220701175349,,2
88,ME18B188,01,ME,20220701184111,20220701180000,20220701184026,20220701184111,3
89,ME18B247,11,ME,20220701184207,20220701180048,20220701184206,,2
90,ME18B280,12,ME,20220701184051,20220701182253,20220701184050,,2
91,ME18B289,12,ME,20220701184119,20220701175447,20220701180530,20220701184118,3
92,ME18B299,12,ME,20220701184126,20220701175705,20220701183820,20220701184126,3
93,ME18B602,11,ME,20800930110802,20210826135600,20210826135807,,4
94,ME18B602,12,ME,20800930110803,20210826155948,20210826164121,20210826164344,4
