,충전소ID,충전기ID,기관아이디,상태갱신일시,최종충전시작,최종충전종료,충전중시작,실시간 상태(15분)
0,ME000198,01,,20220701185105,20220701180630,20220701184709,20220701185101,3
1,ME000207,01,,20220701185059,20220701182056,20220701184423,,2
2,ME000223,01,,20220701184810,20220701173735,20220701181338,,9
3,ME000225,01,,20220701184905,20220701173821,20220701181725,,2
4,ME000226,01,,20220701184821,20220701181752,20220701184639,20220701184806,3
5,ME000228,01,,20220701185040,20220701170733,20220701173100,20220701185036,3
6,ME000251,01,,20220701184810,20220630145018,20220630151554,,9
7,ME000276,01,,20220701185048,20220701180027,20220701181224,20220701185039,3
8,ME000347,01,,20220701185055,20220701182201,20220701184819,20220701185046,3
9,ME000427,01,,20220701184855,20220701154658,20220701161126,20220701184845,3
10,ME000433,01,,20220701184734,20220701173107,20220701174705,20220701184716,3
11,ME174006,01,,20220701185106,20220701070307,20220701074914,,2
12,ME174010,01,,20220701184905,20220701153222,20220701161513,20220701184905,3
13,ME174023,01,,20220701184958,20220701145524,20220701154145,20220701184957,3
14,ME174041,02,,20220701184836,20220701180435,20220701182502,20220701184835,3
15,ME174045,01,,20220701184906,20220701172237,20220701173207,,2
16,ME174050,04,,20220701184910,20220701175211,20220701181302,20220701184909,3
17,ME174051,01,,20220701184749,20220701175830,20220701183302,20220701184748,3
18,ME174053,01,,20220701184935,20220701181641,20220701184934,,2
19,ME174059,01,,20220701184903,20220701180005,20220701182418,20220701184902,3
20,ME174082,01,,20220701185044,20220701165623,20220701172841,,2
21,ME174099,01,,20220701184702,20220701182304,20220701184527,20220701184701,3
22,ME174100,01,,20220701184731,20220629153239,20220629153504,20220701184730,3
23,ME174110,01,,20220701184803,20220701184103,20220701184603,20220701184802,3
24,ME174113,01,,20220701185003,20220701175523,20220701180437,,2
25,ME178009,01,,20220701184739,20220701183424,20220701184738,,2
26,ME178011,01,,20220701184925,20220701182835,20220701184925,,2
27,ME178035,01,,20800606031022,20210826144033,20210826152638,,5
28,ME178036,02,,20220701185059,20220701161621,20220701165747,20220701185058,3
29,ME178039,02,,20220701184745,20220701173602,20220701174517,20220701184744,3
30,ME178041,01,,20220701184835,20220701173507,20220701181237,,3
31,ME178049,01,,20220701184808,20220701181707,20220701184808,,2
32,ME178066,01,,20220701184819,20220701183529,20220701184541,20220701184818,3
33,ME178071,01,,20220701185019,20220701180958,20220701185018,,2
34,ME178099,02,,20220701185057,20220701150818,20220701155123,,3
35,ME178106,01,,20220701185059,20220701173020,20220701174745,20220701185059,3
36,ME178115,03,,20220701185032,20220701183842,20220701185031,,2
37,ME178116,01,,20220701185059,20220701181058,20220701185058,,2
