,충전소ID,충전기ID,기관아이디,상태갱신일시,최종충전시작,최종충전종료,충전중시작,실시간 상태(15분)
0,ME000221,01,,20220701175345,20220701171301,20220701175338,,2
1,ME000241,01,,20220701175346,20220701164610,20220701171958,20220701175329,3
2,ME000246,01,,20220701175302,20220701160039,20220701161218,20220701175246,3
3,ME000270,01,,20220701175340,20220701173112,20220701174957,20220701175247,3
4,ME000278,01,,20220701175332,20220701173002,20220701174853,20220701175252,3
5,ME000284,01,,20220701175408,20220701172034,20220701173815,,2
6,ME000388,01,,20220701175538,20220701170756,20220701172635,,2
7,ME174026,01,,20220701175427,20220701174439,20220701175427,,2
8,ME174034,01,,20220701175410,20220701150647,20220701155311,20220701175409,3
9,ME174040,01,,20220701175515,20220701172935,20220701175444,,2
10,ME174050,04,,20220701175212,20220701161640,20220701170002,,3
11,ME174069,01,,20220701175321,20220701152833,20220701161153,20220701175320,3
12,ME174070,01,,20220701175558,20220701171526,20220701175557,,2
13,ME174072,01,,20220701175313,20220701165121,20220701173441,20220701175312,3
14,ME174099,01,,20220701175551,20220701171357,20220701175549,,2
15,ME174113,01,,20220701175524,20220701173011,20220701174953,20220701175523,3
16,ME174119,01,,20220701175339,20220701145225,20220701150534,20220701175338,3
17,ME174124,01,,20220701175554,20220701171228,20220701175414,20220701175553,3
18,ME178009,02,,20220701175521,20220701163845,20220701170944,20220701175520,3
19,ME178010,01,,20220701175237,20220701173940,20220701175235,,2
20,ME178020,01,,20220701175212,20220701170908,20220701175210,,2
21,ME178021,01,,20220701175258,20220701171921,20220701175229,,2
22,ME178031,02,,20220701175240,20220701054135,20220701055726,20220701175239,3
23,ME178032,01,,20220701175551,20220701171400,20220701175550,,2
24,ME178035,01,,20800606031022,20210826144033,20210826152638,,5
25,ME178038,02,,20220701175341,20220701172114,20220701175339,,2
26,ME178044,01,,20220701175447,20220701172812,20220701175332,20220701175447,3
27,ME178049,01,,20220701175603,20220701162209,20220701165050,20220701175603,3
28,ME178061,01,,20220701175542,20220701164834,20220701165143,20220701175541,3
29,ME178065,01,,20220701175502,20220701173134,20220701175434,,2
30,ME178072,01,,20220701175527,20220701164529,20220701170712,,3
31,ME178076,01,,20220701175526,20220701173830,20220701175206,20220701175525,3
32,ME178079,01,,20220701175540,20220701163620,20220701165125,,2
33,ME178080,02,,20220701175329,20220701085725,20220701092435,20220701175328,3
34,ME178108,01,,20220701175514,20220701175057,20220701175513,,2
35,ME178121,01,,20220701175532,20220701171407,20220701175502,,2
36,ME178125,01,,20220701175207,20220701162234,20220701163344,20220701175206,3
37,ME178140,01,,20220701175313,20220701172109,20220701174810,,2
38,ME178142,01,,20800925144207,20210805151802,20210805152907,,5
39,ME178146,02,,20220701175443,20220701164215,20220701171042,20220701175442,3
40,ME178151,01,,20220701175547,20220701172501,20220701175546,,2
41,ME178154,02,,20220701175309,20220701163006,20220701171016,,2
42,ME178158,01,,20220701175546,20220701163444,20220701170355,,2
43,ME181108,01,,20220701175325,20220701153817,20220701162136,,2
44,ME181134,01,,20220701175315,20220701140159,20220701144259,20220701175314,3
45,ME181205,02,,20220701175516,20220630070715,20220630075035,20220701175515,3
46,ME181222,01,,20220701175314,20220701142419,20220701144019,,2
47,ME181414,01,,20220701175245,20220701173621,20220701175214,,2
48,ME181442,01,,20220701175320,20220701164035,20220701172001,20220701175318,3
49,ME181442,03,,20220701175503,20220701165054,20220701172848,20220701175502,3
50,ME183053,01,,20220701175555,20220701171414,20220701175554,,2
51,ME183073,01,,20220701175523,20220701172600,20220701175521,,2
52,ME183118,02,,20220701175444,20220701172858,20220701175443,,2
53,ME183125,01,,20220701175408,20220701173612,20220701175337,20220701175408,3
54,ME183126,52,,20220701175305,20220701172158,20220701172959,20220701175304,3
55,ME183168,02,,20220701175206,20220701162421,20220701170722,20220701175206,3
56,ME183174,01,,20220701175320,20220630154322,20220630155452,20220701175319,3
57,ME183182,01,,20800927030732,20210826130041,20210826134352,,5
58,ME183187,02,,20800904145416,20210814161840,20210814164059,,5
59,ME183190,52,,20220701175434,20220701150557,20220701152628,,3
60,ME183191,02,,20220701175303,20220630212439,20220630213346,,2
61,ME183208,52,,20220701175323,20220701171124,20220701175246,,3
62,ME183210,02,,20220701175233,20220701164219,20220701170612,20220701175232,3
63,ME183214,52,,20220701175244,20220701164748,20220701173049,20220701175243,3
64,ME183216,02,,20220701175549,20220701175429,20220701175548,,2
65,ME183216,52,,20220701175400,20220701155935,20220701163431,,2
66,ME184029,01,,20220701175418,20220701171316,20220701175416,,2
67,ME184064,01,,20220701175426,20220630202922,20220630204528,20220701175425,3
68,ME184110,01,,20220701175347,20220701165002,20220701175155,20220701175346,3
69,ME187003,01,,20220701175405,20220701165620,20220701171740,20220701175404,3
70,ME188001,01,,20220701175522,20220701171236,20220701175341,20220701175522,3
71,ME188004,01,,20220701175242,20220701131225,20220701133124,,2
72,ME18A139,01,,20220701175434,20220701165313,20220701171318,20220701175433,3
73,ME18A150,01,,20220701175540,20220701153155,20220701161801,,2
74,ME18A165,01,,20220701175435,20220701160513,20220701163353,20220701175434,3
75,ME18A169,01,,20220701175529,20220701173742,20220701175528,,2
76,ME18A188,01,,20220701175440,20220701171409,20220701175439,,2
77,ME18A203,11,,20220701175326,20220626163212,20220626171334,20220701175325,3
78,ME18A211,11,,20220701175230,20220701152150,20220701153319,20220701175229,3
79,ME18A213,11,,20220701175542,20220701171401,20220701175518,20220701175541,3
80,ME18A238,12,,20220701175434,20220701170857,20220701173427,,3
81,ME18A262,11,,20220701175507,20220701084449,20220701091400,,3
82,ME18A265,11,,20220701175303,20220701174905,20220701175301,,2
83,ME18A298,11,,20220701175309,20220701165951,20220701174130,20220701175308,3
84,ME18A305,01,,20220701175526,20220701171219,20220701175524,,2
85,ME18A309,11,,20220701175529,20220701173227,20220701175528,,2
86,ME18A310,11,,20220701175512,20220701172145,20220701173712,20220701175511,3
87,ME18A405,01,,20220701175446,20220701111705,20220701113844,,2
88,ME18A501,01,,20220701175504,20220701165019,20220701171844,,2
89,ME18A511,01,,20220701175334,20220701172819,20220701174954,20220701175333,3
90,ME18A603,11,,20220701175351,20220630194839,20220630202406,20220701175351,3
91,ME18A606,11,,20220701175547,20220701172611,20220701175545,,2
92,ME18B127,01,,20220701175506,20220629085250,20220629093346,20220701175505,3
93,ME18B128,01,,20220701175535,20220701170949,20220701173540,20220701175534,3
94,ME18B148,01,,20220701175504,20220701173607,20220701175501,,2
95,ME18B151,01,,20220701175350,20220701172625,20220701175349,,2
96,ME18B218,11,,20220701175255,20220701170839,20220701175254,,2
97,ME18B218,12,,20220701175257,20220701170952,20220701175255,,2
98,ME18B241,12,,20220701175511,20220701161551,20220701165852,,2
99,ME18B282,11,,20220701175320,20220701170648,20220701174538,20220701175319,3
100,ME18B289,12,,20220701175448,20220701162656,20220701164815,20220701175447,3
101,ME18B303,12,,20220701175337,20220701172808,20220701175336,,2
102,ME18B307,11,,20220701175531,20220701172126,20220701175530,,2
103,ME18B401,01,,20220701175430,20220701143620,20220701145541,,2
104,ME18B406,01,,20220701175310,20220701140957,20220701141946,,9
105,ME18B409,01,,20220701175434,20220701170959,20220701173817,20220701175433,3
106,ME18B602,11,,20800930110802,20210826135600,20210826135807,,4
107,ME18B602,12,,20800930110803,20210826155948,20210826164121,20210826164344,4
108,ME18C122,01,,20220701175303,20220701164702,20220701170423,20220701175302,3
109,ME18C124,01,,20220701175507,20220701171521,20220701175505,,2
110,ME18C126,01,,20220701175308,20220701172357,20220701174632,20220701175308,3
111,ME18C138,01,,20220701175235,20220701172804,20220701175005,20220701175234,3
112,ME18C166,01,,20220701175342,20220701174126,20220701175341,,2
113,ME18C171,01,,20220701175336,20220701163600,20220701170000,20220701175335,3
114,ME18C178,01,,20220701175504,20220701124836,20220701130507,,3
115,ME18C229,11,,20220701175433,20220701170758,20220701174432,,3
116,ME18C236,11,,20220701175524,20220701160558,20220701162959,20220701175523,3
117,ME18C236,12,,20220701175508,20220701141108,20220701143348,,2
118,ME18C242,11,,20220701175413,20220701172540,20220701175412,,2
119,ME18C251,11,,20220701175407,20220701174058,20220701175405,,2
120,ME18C263,11,,20220701175309,20220701173252,20220701175054,20220701175308,3
121,ME18C282,11,,20220701175354,20220701164442,20220701165704,20220701175354,3
122,ME18C286,11,,20220701175232,20220701173000,20220701175151,20220701175231,3
123,ME18C403,13,,20220701175346,20220701173054,20220701175344,,2
124,ME18C408,02,,20220701175208,20220701171202,20220701175208,,2
125,ME18C502,01,,20220701175411,20220701163319,20220701170545,,2
126,ME18C506,01,,20220701175535,20220701171428,20220701175500,20220701175534,3
127,ME190409,01,,20220701175452,20220701135317,20220701143341,20220701175451,3
128,ME190427,01,,20220701175214,20220701163704,20220701165249,,3
129,ME190435,01,,20220701175331,20220701172121,20220701175330,,2
130,ME190443,01,,20220701175522,20220701173209,20220701175518,,2
131,ME195009,01,,20220701175232,20220701160036,20220701164355,20220701175231,3
132,ME195011,04,,20220701175243,20220701171233,20220701175242,,2
133,ME19A113,01,,20220701175357,20220701171650,20220701173608,20220701175357,3
134,ME19A151,01,,20220701175259,20220701164618,20220701172921,20220701175257,3
135,ME19A204,21,,20220701175429,20220701171424,20220701175429,,2
136,ME19A238,21,,20220701175543,20220701174451,20220701175248,20220701175542,3
137,ME19A238,22,,20220701175457,20220701150146,20220701153705,20220701175457,3
138,ME19A255,22,,20220701175310,20220701144035,20220701152138,,9
139,ME19A272,21,,20220701175516,20220701173107,20220701174441,20220701175516,3
140,ME19A406,21,,20220701175453,20220701165838,20220701173844,,2
141,ME19A801,07,,20220701175442,20220701102852,20220701105059,,2
142,ME19B148,01,,20220701175219,20220701121425,20220701125320,20220701175219,3
143,ME19B174,11,,20220701175554,20220701164345,20220701175512,20220701175554,3
144,ME19B191,01,,20220701175540,20220628182812,20220628190639,20220701175540,3
145,ME19B247,21,,20220701175502,20220701112627,20220701115809,20220701175502,3
146,ME19B406,22,,20220701175303,20220701163551,20220701165709,20220701175303,3
147,ME19B406,24,,20220701175333,20220701171328,20220701175333,,2
148,ME19C124,01,,20220701175320,20220701163854,20220701170439,20220701175320,3
149,ME19C131,01,,20220701175229,20220701173633,20220701175228,,2
150,ME19C166,11,,20220701175343,20220701171225,20220701175342,,2
151,ME19C170,01,,20220701175533,20220701121702,20220701125022,,2
