,충전소ID,충전기ID,기관아이디,상태갱신일시,최종충전시작,최종충전종료,충전중시작,실시간 상태(15분)
0,ME000116,01,ME,20220701180414,20220701172320,20220701180359,,2
1,ME000159,01,ME,20220701180633,20220701172003,20220701180011,,2
2,ME000172,01,ME,20220701180558,20220701174918,20220701175926,,2
3,ME000198,01,ME,20220701180634,20220701144514,20220701152553,20220701180630,3
4,ME000207,01,ME,20220701180641,00000000000000,20220701180438,,9
5,ME000220,01,ME,20220701180310,20220630172206,20220630173753,,9
6,ME000246,01,ME,20220701180642,20220701175246,20220701180626,,2
7,ME000284,01,ME,20220701180708,20220701172034,20220701173815,20220701180429,3
8,ME174020,01,ME,20220701180543,20220701172055,20220701180118,20220701180542,3
9,ME174024,01,ME,20220701180308,20220701171912,20220701180232,,2
10,ME174028,01,ME,20220701180705,20220701173143,20220701180251,20220701180705,3
11,ME174041,02,ME,20220701180437,20220701151103,20220701154506,20220701180435,3
12,ME174042,01,ME,20220701180508,20220701171108,20220701175109,20220701180447,3
13,ME174057,02,ME,20220701180306,20220701173540,20220701180305,,2
14,ME174063,01,ME,20220701180455,20220701163350,20220701165006,20220701180455,3
15,ME174066,01,ME,20220701180652,20220701174711,20220701180651,,2
16,ME174113,01,ME,20220701180331,20220701173011,20220701174953,,2
17,ME178007,01,ME,20220701180437,20220701161441,20220701163241,,2
18,ME178013,03,ME,20220701180326,20220701174129,20220701180100,20220701180325,3
19,ME178025,01,ME,20220701180327,20220701173730,20220701180325,,2
20,ME178030,01,ME,20220701180454,20220701164701,20220701170110,,2
21,ME178033,01,ME,20220701180435,20220701160008,20220701162648,,3
22,ME178035,01,ME,20800606031022,20210826144033,20210826152638,,5
23,ME178047,01,ME,20220701180521,20220701172141,20220701180426,20220701180521,3
24,ME178111,01,ME,20220701180334,20220701172122,20220701175727,,3
25,ME178111,02,ME,20220701180351,20220701165244,20220701171804,,2
26,ME178119,01,ME,20220701180555,20220701171803,20220701172250,20220701180555,3
27,ME178136,02,ME,20220701180453,20220701172416,20220701180452,,2
28,ME178138,01,ME,20220701180359,20220701174457,20220701175947,20220701180358,3
29,ME178142,01,ME,20800925144207,20210805151802,20210805152907,,5
30,ME178145,01,ME,20220701180533,20220701172416,20220701180532,,2
31,ME178155,01,ME,20220701180417,20220701165726,20220701172020,20220701180417,3
32,ME181108,01,ME,20220701180520,20220701171302,20220701175501,,3
33,ME181119,01,ME,20220701180654,20220701175127,20220701180652,,2
34,ME181150,12,ME,20220701180654,20220701173307,20220701180652,,2
35,ME181151,02,ME,20220701180638,20220701160842,20220701165022,,2
36,ME181208,01,ME,20220701180554,20220701172940,20220701180125,20220701180553,3
37,ME181308,01,ME,20220701180631,20220630193713,20220630195506,20220701180630,3
38,ME181317,01,ME,20220701180654,20220701093213,20220701101535,20220701180653,3
39,ME181439,04,ME,20220701180358,20220701173809,20220701180345,,2
40,ME183002,01,ME,20220701180444,20220701143828,20220701144001,20220701180443,3
41,ME183003,01,ME,20220701180448,20220701174550,20220701180416,,2
42,ME183004,01,ME,20220701180351,20220701165640,20220701173744,20220701180349,3
43,ME183025,01,ME,20220701180602,20220701172326,20220701180601,,2
44,ME183053,01,ME,20220701180402,20220701175654,20220701180344,,2
45,ME183073,01,ME,20220701180646,20220701172600,20220701175521,20220701180645,3
46,ME183118,02,ME,20220701180345,20220701172858,20220701175443,20220701180344,3
47,ME183141,01,ME,20220701180331,20220701111322,20220701113637,,2
48,ME183152,02,ME,20220701180531,20220701153219,20220701155642,,2
49,ME183155,02,ME,20220701180416,20220623163604,20220623184103,,2
50,ME183168,02,ME,20220701180330,20220701175206,20220701180254,20220701180330,3
51,ME183182,01,ME,20800927030732,20210826130041,20210826134352,,5
52,ME183187,02,ME,20800904145416,20210814161840,20210814164059,,5
53,ME183190,01,ME,20220701180322,20220701134700,20220701140736,20220701180321,3
54,ME183190,02,ME,20220701180626,20220701150507,20220701154808,20220701180625,3
55,ME183192,01,ME,20220701180408,20220701115546,20220701123847,,2
56,ME183199,01,ME,20220701180305,20220701165107,20220701173410,,2
57,ME183208,52,ME,20220701180619,20220701175316,20220701180617,,2
58,ME184016,01,ME,20220701180619,20220701173149,20220701180618,,2
59,ME184023,01,ME,20220701180605,20220701170206,20220701173503,20220701180603,3
60,ME184047,01,ME,20220701180614,20220701170910,20220701175118,20220701180612,3
61,ME184051,01,ME,20220701180452,20220701172356,20220701180452,,2
62,ME184058,01,ME,20220701180351,20220701171821,20220701175713,20220701180350,3
63,ME184067,01,ME,20220701180432,20220701164452,20220701172811,20220701180431,3
64,ME184075,01,ME,20220701180429,20220701161019,20220701164843,20220701180428,3
65,ME184090,01,ME,20220701180320,20220629095329,20220629103815,20220701180319,3
66,ME184110,01,ME,20220701180458,20220701175346,20220701180457,,2
67,ME184137,01,ME,20220701180524,20220701172339,20220701180601,,2
68,ME184140,01,ME,20220701180322,20220701172636,20220701180317,,2
69,ME184147,01,ME,20220701180411,20220701172352,20220701173901,20220701180410,3
70,ME18A001,05,ME,20220701180654,20220701142211,20220701145453,,3
71,ME18A115,01,ME,20220701180416,20220701172110,20220701174440,,3
72,ME18A120,01,ME,20220701180337,20220701164101,20220701170721,,2
73,ME18A157,01,ME,20220701180350,20220701173720,20220701180341,,2
74,ME18A164,01,ME,20220701180517,20220701172441,20220701180516,,2
75,ME18A183,01,ME,20220701180528,20220701163455,20220701171325,,2
76,ME18A211,11,ME,20220701180619,20220701175856,20220701180618,,2
77,ME18A238,12,ME,20220701180309,20220701172059,20220701180400,,2
78,ME18A257,12,ME,20220701180542,20220630174408,20220630181243,20220701180542,3
79,ME18A279,12,ME,20220701180604,20220701174209,20220701180603,,2
80,ME18A404,01,ME,20220701180310,20220628153832,20220628161838,,9
81,ME18A404,02,ME,20220701180310,20220630213420,20220630220705,,9
82,ME18A504,01,ME,20220701180603,20220701173113,20220701180602,,2
83,ME18A603,12,ME,20220701180655,20220701145647,20220701153402,20220701180655,3
84,ME18B128,01,ME,20220701180655,20220701175534,20220701180654,,2
85,ME18B157,01,ME,20220701180613,20220701172337,20220701180643,,2
86,ME18B164,01,ME,20220701180412,20220701172645,20220701180411,,2
87,ME18B181,01,ME,20220701180421,20220701140121,20220701143545,,2
88,ME18B186,01,ME,20220701180536,20220701153515,20220701161515,20220701180535,3
89,ME18B202,11,ME,20220701180505,20220701160855,20220701163758,20220701180504,3
90,ME18B218,12,ME,20220701180537,20220701175828,20220701180536,,2
91,ME18B220,12,ME,20220701180348,20220701170455,20220701174757,20220701180347,3
92,ME18B226,11,ME,20220701180558,20220701173307,20220701180557,,2
93,ME18B228,12,ME,20220701180526,20220701114411,20220701122714,20220701180525,3
94,ME18B246,12,ME,20220701180418,20220701172221,20220701180356,20220701180418,3
95,ME18B289,11,ME,20220701180532,20220701174205,20220701180530,,2
96,ME18B289,12,ME,20220701180533,20220701175447,20220701180530,,2
97,ME18B290,11,ME,20220701180558,20220701173948,20220701180557,,2
98,ME18B303,11,ME,20220701180620,20220701161204,20220701163334,,3
99,ME18B307,12,ME,20220701180525,20220701172246,20220701180524,,2
100,ME18B406,03,ME,20220701180310,20220701142247,20220701150005,,9
101,ME18B602,11,ME,20800930110802,20210826135600,20210826135807,,4
102,ME18B602,12,ME,20800930110803,20210826155948,20210826164121,20210826164344,4
103,ME18B604,12,ME,20220701180635,20220701173851,20220701180634,,2
104,ME18C120,01,ME,20220701180339,20220701153103,20220701160517,20220701180338,3
105,ME18C123,01,ME,20220701180634,20220701161948,20220701165358,20220701180633,3
106,ME18C125,01,ME,20220701180456,20220701141950,20220701143046,20220701180456,3
107,ME18C131,01,ME,20220701180623,20220701161248,20220701165552,,2
108,ME18C162,01,ME,20220701180546,20220701172524,20220701180545,,2
109,ME18C187,01,ME,20220701180605,20220701111855,20220701114909,20220701180604,3
110,ME18C204,12,ME,20220701180424,20220701153635,20220701155509,,2
111,ME18C210,12,ME,20220701180347,20220701173236,20220701180345,,2
112,ME18C230,12,ME,20220701180545,20220701134200,20220701135544,,2
113,ME18C260,12,ME,20220701180620,20220701084518,20220701090959,20220701180619,3
114,ME18C290,12,ME,20220701180516,20220701154931,20220701161259,,2
115,ME18C406,11,ME,20220701180453,20220701142340,20220701144818,20220701180453,3
116,ME18C501,01,ME,20220701180338,20220701170842,20220701173902,20220701180337,3
117,ME190401,01,ME,20220701180334,20220701174840,20220701180346,,2
118,ME190414,01,ME,20220701180429,20220701174304,20220701174948,20220701180428,3
119,ME190421,01,ME,20220701180415,20220701165059,20220701173319,,3
120,ME190446,01,ME,20220701180335,20220701141054,20220701143014,20220701180334,3
121,ME195004,01,ME,20220701180338,20220701173321,20220701180336,,2
122,ME195005,01,ME,20220701180312,20220701173500,20220701180310,,2
123,ME19A153,01,ME,20220701180414,20220701161150,20220701164744,20220701180413,3
124,ME19A164,01,ME,20220701180330,20220701172311,20220701180329,,2
125,ME19A221,21,ME,20220701180344,20220628040622,20220628044628,20220701180343,3
126,ME19A235,21,ME,20220701180638,20220701174900,20220701180638,,2
127,ME19A235,22,ME,20220701180607,20220701172601,20220701180607,,2
128,ME19A238,21,ME,20220701180519,20220701180242,20220701180519,,2
129,ME19A243,21,ME,20220701180452,20220701171030,20220701175036,20220701180452,3
130,ME19A243,22,ME,20220701180334,20220701145945,20220701153145,,2
131,ME19A252,21,ME,20220701180701,20220701070949,20220701074955,20220701180700,3
132,ME19A259,21,ME,20220701180355,20220701172349,20220701180355,,2
133,ME19A259,22,ME,20220701180459,20220701170707,20220701172356,,2
134,ME19A268,02,ME,20220701180423,20220701172537,20220701180423,,2
135,ME19A270,21,ME,20220701180543,20220701150322,20220701154328,20220701180543,3
136,ME19A272,22,ME,20220701180515,20220701172622,20220701180515,,2
137,ME19A403,42,ME,20220701180551,20220701172545,20220701180551,,2
138,ME19A404,23,ME,20220701180310,20220701165214,20220701170144,,9
139,ME19A601,26,ME,20220701180408,20220701154448,20220701155705,,2
140,ME19B103,01,ME,20220701180643,20220701133018,20220701140736,20220701180642,3
141,ME19B164,01,ME,20220701180526,20220701172610,20220701180526,,2
142,ME19B213,22,ME,20220701180655,20220701173953,20220701180655,,2
143,ME19B255,21,ME,20220701180315,20220701174344,20220701175032,20220701180314,3
144,ME19B401,24,ME,20220701180310,20220701170027,20220701173232,,9
145,ME19C122,01,ME,20220701180646,20220701162739,20220701171041,20220701180645,3
146,ME19C144,12,ME,20220701180557,20220630171821,20220630173820,20220701180556,3
147,ME19C233,21,ME,20220701180310,20220701081410,20220701082346,,9
148,ME19C239,21,ME,20220701180506,20220701173641,20220701180506,,2
149,ME19C255,22,ME,20220701180525,20220701165211,20220701172923,20220701180524,3
150,ME19C265,21,ME,20220701180345,20220701151109,20220701154922,20220701180345,3
151,ME19C274,21,ME,20220701180541,20220701173307,20220701180541,,2
152,ME19C285,21,ME,20220701180347,20220701125556,20220701133321,20220701180347,3
153,ME19C288,22,ME,20220701180602,20220701174934,20220701180602,,2
154,ME19C291,22,ME,20220701180437,20220701173054,20220701180437,,2
155,ME19C405,24,ME,20220701180310,20220701131853,20220701135859,,9
156,ME19D106,91,ME,20220701180301,20220701173503,20220701175507,20220701180301,3
157,ME19D111,91,ME,20220701180319,20220701164711,20220701172622,20220701180319,3
158,ME19D232,91,ME,20220701180526,20220701163922,20220701171106,20220701180526,3
159,ME19E185,01,ME,20220701180353,20220701175207,20220701180353,,2
160,ME19E189,01,ME,20220701180605,20220629134534,20220629141222,20220701180605,3
161,ME19E193,01,ME,20220701180707,20220630180849,20220630184802,,2
162,ME19E196,01,ME,20220701180444,20220701174018,20220701180444,,2
163,ME19E219,22,ME,20220701180310,20220701171033,20220701173250,,9
164,ME19F106,01,ME,20220701180503,20220701174109,20220701180503,,2
165,ME19F125,01,ME,20220701180512,20220630201535,20220630205122,20220701180512,3
166,ME19F234,02,ME,20220701180331,20220701163017,20220701164951,20220701180331,3
167,ME19F239,01,ME,20220701180310,20220701145024,20220701153030,,9
