,충전소ID,충전기ID,기관아이디,상태갱신일시,최종충전시작,최종충전종료,충전중시작,실시간 상태(15분)
0,ME000063,01,ME,20220701181731,20220701170604,20220701174610,20220701181641,3
1,ME000172,01,ME,20220701181801,20220701174918,20220701175926,,2
2,ME000175,01,ME,20220701181736,20220701174144,20220701181702,,2
3,ME000193,01,ME,20220701181748,20220701173657,20220701181737,,2
4,ME000207,01,ME,20220701182008,20220701180854,20220701181528,,2
5,ME000219,01,ME,20220701181907,20220701161748,20220701165756,20220701181847,3
6,ME000225,01,ME,20220701181736,20220701173821,20220701181725,,2
7,ME000226,01,ME,20220701181851,20220701172030,20220701173326,20220701181753,3
8,ME000236,01,ME,20220701181720,20220701174523,20220701181719,,2
9,ME000270,01,ME,20220701181808,20220701175247,20220701181757,,2
10,ME000311,01,ME,20220701181709,20220701172757,20220701172757,,2
11,ME000360,01,ME,20220701181835,20220701173323,20220701180856,20220701181654,3
12,ME000369,01,ME,20220701181654,20220701180835,20220701181643,,2
13,ME174015,01,ME,20220701181853,20220701164731,20220701172825,,2
14,ME174034,01,ME,20220701181923,20220701175409,20220701181852,,2
15,ME174042,01,ME,20220701181908,20220701180447,20220701181907,,2
16,ME174053,01,ME,20220701181642,20220701164624,20220701170316,20220701181641,3
17,ME174060,02,ME,20220701181929,20220701161713,20220701165836,,2
18,ME174067,01,ME,20220701181650,20220701155114,20220701163218,20220701181649,3
19,ME174092,01,ME,20220701181620,20220701173527,20220701181619,,2
20,ME174104,01,ME,20220701181750,20220701141352,20220701145614,20220701181750,3
21,ME174105,01,ME,20220701181722,20220701162740,20220701163952,,3
22,ME174124,01,ME,20220701181938,20220701175553,20220701181927,,2
23,ME174136,01,ME,20220701181805,20220701170204,20220701174522,20220701181804,3
24,ME178001,01,ME,20220701181750,20220701173714,20220701181750,,2
25,ME178003,01,ME,20220701181627,20220701173301,20220701181445,20220701181626,3
26,ME178008,01,ME,20220701181916,20220701175022,20220701181652,20220701181916,3
27,ME178010,02,ME,20220701181756,20220701180010,20220701181221,20220701181756,3
28,ME178026,01,ME,20220701181822,20220701163257,20220701165428,20220701181822,3
29,ME178030,01,ME,20220701181727,20220701164701,20220701170110,,2
30,ME178031,01,ME,20220701181750,20220701155103,20220701161542,20220701181749,3
31,ME178035,01,ME,20800606031022,20210826144033,20210826152638,,5
32,ME178035,02,ME,20220701181605,20220701175958,20220701181553,,2
33,ME178039,01,ME,20220701181853,20220701172108,20220701180714,20220701181852,3
34,ME178049,01,ME,20220701181708,20220701175603,20220701181328,20220701181707,3
35,ME178050,02,ME,20220701181829,20220701181438,20220701181728,20220701181828,3
36,ME178059,01,ME,20220701181828,20220701170015,20220701172855,20220701181827,3
37,ME178064,02,ME,20220701181903,20220701173559,20220701181901,,2
38,ME178065,02,ME,20220701181606,20220701173259,20220701181605,,2
39,ME178071,02,ME,20220701181814,20220701175828,20220701181513,20220701181814,3
40,ME178082,02,ME,20220701181653,20220701160322,20220701162317,20220701181652,3
41,ME178085,01,ME,20220701181918,20220701175108,20220701181917,,2
42,ME178135,01,ME,20220701181823,20220701175032,20220701181822,,2
43,ME178136,02,ME,20220701181637,20220701172416,20220701180452,20220701181636,3
44,ME178137,01,ME,20220701181913,20220701173758,20220701181843,,2
45,ME178137,02,ME,20220701181926,20220701175711,20220701181546,20220701181925,3
46,ME178142,01,ME,20800925144207,20210805151802,20210805152907,,5
47,ME178145,03,ME,20220701181922,20220701171927,20220701173628,20220701181921,3
48,ME178150,01,ME,20220701181758,20220701091119,20220701095354,20220701181757,3
49,ME178154,02,ME,20220701181638,20220701171106,20220701175712,20220701181637,3
50,ME181120,01,ME,20220701181753,20220701173529,20220701181751,,2
51,ME181134,01,ME,20220701181906,20220701175314,20220701181834,,2
52,ME181420,01,ME,20220701181810,20220701145159,20220701150553,20220701181810,3
53,ME181433,01,ME,20220701181929,20220701173900,20220701181928,,2
54,ME181442,03,ME,20220701181938,20220701175502,20220701181936,,2
55,ME181534,01,ME,20220701181755,20220701173723,20220701181753,,2
56,ME181542,11,ME,20220701181730,20220701162446,20220701170806,,2
57,ME183050,01,ME,20220701181958,20220701165242,20220701173151,20220701181957,3
58,ME183101,54,ME,20220701181717,20220701180112,20220701181716,,2
59,ME183136,52,ME,20220701181730,20220701173506,20220701181728,,2
60,ME183157,02,ME,20220701181753,20220701145253,20220701151958,20220701181752,3
61,ME183182,01,ME,20800927030732,20210826130041,20210826134352,,5
62,ME183187,02,ME,20800904145416,20210814161840,20210814164059,,5
63,ME183205,02,ME,20220701181954,20220701083422,20220701090114,,2
64,ME183209,01,ME,20220701182006,20220701165957,20220701173658,,2
65,ME184006,01,ME,20220701181944,20220701173842,20220701181943,,2
66,ME184050,01,ME,20220701181941,20220701173639,20220701181940,,2
67,ME184085,01,ME,20220701181752,20220701133232,20220701135747,20220701181751,3
68,ME184112,01,ME,20220701181615,20220701175018,20220701181541,,2
69,ME188012,01,ME,20220701181957,20220701162359,20220701165649,20220701181955,3
70,ME18A155,01,ME,20220701181826,20220630173010,20220630180744,20220701181825,3
71,ME18A160,01,ME,20220701181824,20220701165413,20220701173417,,3
72,ME18A161,01,ME,20220701181839,20220701180018,20220701181503,20220701181838,3
73,ME18A167,01,ME,20220701181811,20220701174701,20220701181810,,2
74,ME18A182,01,ME,20220701181802,20220701163325,20220701171641,20220701181801,3
75,ME18A186,01,ME,20220701181757,20220701165626,20220701173641,20220701181756,3
76,ME18A192,01,ME,20220701181750,20220701151804,20220701153513,20220701181749,3
77,ME18A194,01,ME,20220701181952,20220701160322,20220701164627,20220701181951,3
78,ME18A198,01,ME,20220701181658,20220701175007,20220701181657,,2
79,ME18A213,11,ME,20220701182007,20220701175541,20220701181949,,2
80,ME18A238,12,ME,20220701181938,20220701172059,20220701180400,,3
