,충전소ID,충전기ID,기관아이디,상태갱신일시,최종충전시작,최종충전종료,충전중시작,실시간 상태(15분)
0,ME000207,01,ME,20220701184437,20220701182056,20220701184423,,2
1,ME000214,01,ME,20220701184528,20220701180838,20220701184512,,2
2,ME000284,01,ME,20220701184442,20220701180426,20220701184432,,2
3,ME000360,01,ME,20220701184501,20220701181652,20220701184056,,2
4,ME000367,01,ME,20220701184233,20220701153422,20220701155633,20220701184217,3
5,ME174013,01,ME,20220701184417,20220701152027,20220701160143,20220701184416,3
6,ME174028,03,ME,20220701184519,20220701181321,20220701184518,,2
7,ME174049,01,ME,20220701184227,20220701180859,20220701184227,,2
8,ME174055,01,ME,20220701184318,20220701174331,20220701182650,,3
9,ME174067,01,ME,20220701184305,20220701181649,20220701184304,,2
10,ME174099,01,ME,20220701184554,20220701182304,20220701184527,,2
11,ME174110,01,ME,20220701184603,20220701184103,20220701184603,,2
12,ME178002,02,ME,20220701184511,20220701174601,20220701182906,20220701184511,3
13,ME178003,01,ME,20220701184247,20220701181626,20220701183842,20220701184246,3
14,ME178007,02,ME,20220701184520,20220701182519,20220701184520,,2
15,ME178011,03,ME,20220701184313,20220701182642,20220701184312,,2
16,ME178035,01,ME,20800606031022,20210826144033,20210826152638,,5
17,ME178038,02,ME,20220701184346,20220701172114,20220701175339,20220701184345,3
18,ME178046,01,ME,20220701184421,20220701174045,20220701175854,,3
19,ME178056,01,ME,20220701184606,20220701173432,20220701182038,,2
20,ME178065,01,ME,20220701184510,20220701173134,20220701175434,20220701184509,3
21,ME178066,01,ME,20220701184542,20220701183529,20220701184541,,2
22,ME178069,01,ME,20220701184546,20220701171709,20220701180011,20220701184545,3
23,ME178071,02,ME,20220701184524,20220701181814,20220701184523,,2
24,ME178084,01,ME,20220701184233,20220701170457,20220701171922,,3
25,ME178089,01,ME,20220701184511,20220701182008,20220701184509,,2
26,ME178102,01,ME,20220701184228,20220701182904,20220701184157,,2
27,ME178111,01,ME,20220701184350,20220701172122,20220701175727,,2
28,ME178112,02,ME,20220701184210,20220701180714,20220701184209,,2
29,ME178121,01,ME,20220701184327,20220701175736,20220701183841,20220701184326,3
30,ME178127,01,ME,20220701184324,20220701181223,20220701184251,,2
31,ME178138,01,ME,20220701184409,20220701180358,20220701184408,,2
32,ME178142,01,ME,20800925144207,20210805151802,20210805152907,,5
33,ME178155,01,ME,20220701184536,20220701180417,20220701183641,,3
34,ME181108,01,ME,20220701184529,20220701171302,20220701175501,,2
35,ME181423,01,ME,20220701184524,20220701182112,20220701184523,,2
36,ME181435,01,ME,20220701184411,20220701175020,20220701182544,20220701184411,3
37,ME181440,01,ME,20220701184316,20220701173650,20220701180946,20220701184315,3
38,ME183002,01,ME,20220701184530,20220701180443,20220701184501,,2
39,ME183008,01,ME,20220701184226,20220701171942,20220701180018,,2
40,ME183009,01,ME,20220701184226,20220701160306,20220701162121,,2
41,ME183035,01,ME,20220701184413,20220701164445,20220701172454,20220701184412,3
42,ME183118,02,ME,20220701184448,20220701180344,20220701184447,,2
43,ME183134,02,ME,20220701184333,20220701180029,20220701184331,,2
44,ME183157,02,ME,20220701184549,20220701181752,20220701184546,,2
45,ME183172,01,ME,20220701184229,20220701000430,20220701003435,,2
46,ME183182,01,ME,20800927030732,20210826130041,20210826134352,,5
47,ME183184,01,ME,20220701184453,20220701171802,20220701174503,20220701184452,3
48,ME183187,02,ME,20800904145416,20210814161840,20210814164059,,5
49,ME183190,01,ME,20220701184447,20220701180321,20220701184443,,2
50,ME183217,01,ME,20220701184339,20220701183818,20220701184339,,2
51,ME183217,52,ME,20220701184508,20220701180205,20220701184506,,2
52,ME184003,01,ME,20220701184600,20220630195410,20220630203730,,3
53,ME184015,01,ME,20220701184525,20220701172021,20220701173055,20220701184524,3
54,ME184040,01,ME,20220701184248,20220701182351,20220701184247,,2
55,ME184045,01,ME,20220701184326,20220701180131,20220701184325,,2
56,ME184056,01,ME,20220701184401,20220701165929,20220701170909,20220701184400,3
57,ME184064,01,ME,20220701184522,20220701175425,20220701184052,20220701184521,3
58,ME184073,01,ME,20220701184346,20220701171553,20220701174939,20220701184345,3
59,ME184107,01,ME,20220701184410,20220701182326,20220701184408,,2
60,ME184112,01,ME,20220701184605,20220701175018,20220701181541,,3
61,ME184137,01,ME,20220701184446,20220701180751,20220701183721,20220701184445,3
62,ME184139,01,ME,20220701184419,20220701181354,20220701183854,20220701184418,3
63,ME188008,01,ME,20220701184220,20220701173457,20220701181548,,3
64,ME18A115,01,ME,20220701184201,20220701180415,20220701183556,20220701184200,3
65,ME18A140,01,ME,20220701184235,20220701182218,20220701184234,,2
66,ME18A159,01,ME,20220701184437,20220701173120,20220701174547,20220701184436,3
67,ME18A174,01,ME,20220701184324,20220701181428,20220701184323,,2
68,ME18A194,01,ME,20220701184222,20220701181951,20220701184222,,2
69,ME18A200,01,ME,20220701184520,20220701182428,20220701184519,,2
70,ME18A211,12,ME,20220701184432,20220701180724,20220701184430,,2
71,ME18A217,12,ME,20220701184542,20220701090452,20220701094754,,2
72,ME18A224,12,ME,20220701184345,20220701135914,20220701141021,,3
73,ME18A238,12,ME,20220701184443,20220701172059,20220701180400,,3
74,ME18A293,11,ME,20220701184453,20220701140723,20220701144941,,2
75,ME18A402,11,ME,20220701184556,20220701182712,20220701184554,,2
76,ME18A511,01,ME,20220701184434,20220701184128,20220701184433,,2
77,ME18B139,01,ME,20220701184359,20220701182124,20220701184358,,2
78,ME18B155,01,ME,20220701184516,20220701181950,20220701184515,,2
79,ME18B167,01,ME,20220701184322,20220701182047,20220701182712,20220701184321,3
80,ME18B196,01,ME,20220701184341,20220701180250,20220701184304,20220701184340,3
81,ME18B221,12,ME,20220701184436,20220701170429,20220701174343,20220701184436,3
82,ME18B225,12,ME,20220701184446,20220701180800,20220701183731,20220701184445,3
83,ME18B235,11,ME,20220701184405,20220701182730,20220701184404,,2
84,ME18B247,11,ME,20220701184207,20220701180048,20220701184206,,2
85,ME18B252,12,ME,20220701184425,20220701161717,20220701165844,20220701184424,3
86,ME18B254,12,ME,20220701184210,20220701175900,20220701184209,,2
87,ME18B269,12,ME,20220701184424,20220701183505,20220701184423,,2
88,ME18B270,12,ME,20220701184311,20220701181628,20220701184235,20220701184310,3
89,ME18B283,12,ME,20220701184312,20220701180057,20220701184244,20220701184310,3
90,ME18B296,12,ME,20220701184536,20220701181549,20220701184535,,2
91,ME18B602,11,ME,20800930110802,20210826135600,20210826135807,,4
92,ME18B602,12,ME,20800930110803,20210826155948,20210826164121,20210826164344,4
93,ME18B605,12,ME,20220701184314,20220701165654,20220701171831,20220701184313,3
94,ME18C103,01,ME,20220701184350,20220701172424,20220701175735,20220701184349,3
95,ME18C120,01,ME,20220701184355,20220701180338,20220701184354,,2
96,ME18C123,01,ME,20220701184339,20220701180633,20220701182518,20220701184338,3
97,ME18C169,01,ME,20220701184435,20220701183500,20220701183811,,2
98,ME18C210,11,ME,20220701184320,20220701180047,20220701184318,,2
99,ME18C251,12,ME,20220701184341,20220701180837,20220701184204,20220701184340,3
100,ME18C252,12,ME,20220701184326,20220701183506,20220701184325,,2
101,ME18C257,11,ME,20220701184558,20220701181451,20220701184556,,2
102,ME18C273,11,ME,20220701184259,20220701181536,20220701184236,20220701184258,3
103,ME190406,01,ME,20220701184337,20220701111128,20220701115433,,2
104,ME190421,01,ME,20220701184500,20220701165059,20220701173319,,2
105,ME190435,01,ME,20220701184256,20220701172121,20220701175330,20220701184255,3
106,ME19A114,01,ME,20220701184359,20220701063219,20220701064643,20220701184359,3
107,ME19A153,01,ME,20220701184515,20220701180413,20220701184514,,2
108,ME19A169,01,ME,20220701184522,20220701181640,20220701184522,,2
109,ME19A218,22,ME,20220701184608,20220701171855,20220701172912,20220701184608,3
110,ME19A221,22,ME,20220701184251,20220701180032,20220701184140,20220701184251,3
111,ME19A226,21,ME,20220701184203,20220701175647,20220701183456,20220701184202,3
112,ME19A243,22,ME,20220701184331,20220701181106,20220701184331,,2
113,ME19A256,21,ME,20220701184421,20220701181603,20220701184450,,2
114,ME19A270,21,ME,20220701184548,20220701180543,20220701184548,,2
115,ME19A403,41,ME,20220701184540,20220701154112,20220701160613,20220701184540,3
116,ME19A403,44,ME,20220701184553,20220701174637,20220701175805,20220701184553,3
117,ME19B136,01,ME,20220701184423,20220701123040,20220701131215,,2
118,ME19B146,01,ME,20220701184324,20220701181217,20220701184324,,2
119,ME19B180,01,ME,20220701184300,20220630214941,20220630220712,,2
120,ME19B211,22,ME,20220701184310,20220701173237,20220701181243,,9
121,ME19B214,22,ME,20220701184310,20220701091552,20220701093532,,9
122,ME19B215,21,ME,20220701184431,20220630210917,20220630214003,20220701184430,3
123,ME19B216,22,ME,20220701184455,20220628131257,20220628134644,20220701184455,3
124,ME19B231,21,ME,20220701184420,20220701161216,20220701163436,20220701184420,3
125,ME19B256,22,ME,20220701184418,20220701181719,20220701184418,,2
126,ME19B262,21,ME,20220701184310,20220701135909,20220701143915,,9
127,ME19B411,24,ME,20220701184401,20220701152649,20220701155722,,2
128,ME19C131,01,ME,20220701184430,20220701181318,20220701184219,20220701184429,3
129,ME19C152,01,ME,20220701184406,20220701173531,20220701180128,20220701184404,3
130,ME19C233,21,ME,20220701184523,20220701081410,20220701082346,20220701184522,3
131,ME19C247,22,ME,20220701184334,20220701114252,20220701120409,20220701184334,3
132,ME19C249,21,ME,20220701184226,20220701182417,20220701183649,20220701184226,3
133,ME19C254,22,ME,20220701184223,20220701180950,20220701182632,20220701184223,3
134,ME19C255,22,ME,20220701184530,20220701180524,20220701184530,,2
135,ME19C260,22,ME,20220701184404,20220701154042,20220701160625,20220701184404,3
136,ME19C265,21,ME,20220701184350,20220701180345,20220701184350,,2
137,ME19C285,21,ME,20220701184353,20220701180347,20220701184353,,2
138,ME19C404,22,ME,20220701184310,20220701175929,20220701181205,,9
139,ME19C405,24,ME,20220701184604,20220701183129,20220701184604,,2
140,ME19D101,91,ME,20220701184441,20220701163302,20220701164815,20220701184441,3
141,ME19D201,01,ME,20220701184233,20220701181849,20220701184229,,2
142,ME19D208,01,ME,20220701184407,20220701183144,20220701184404,,2
143,ME19D215,02,ME,20220701184204,20220701154058,20220701161918,20220701184204,3
144,ME19D232,91,ME,20220701184438,20220701180526,20220701184438,,2
145,ME19D401,04,ME,20220701184554,20220701172632,20220701174722,20220701184554,3
146,ME19D402,03,ME,20220701184559,20220701181519,20220701184554,,2
147,ME19E132,01,ME,20220701184435,20220701183636,20220701184435,,2
148,ME19E512,01,ME,20220701184313,20220701111647,20220701113921,,2
149,ME19F125,01,ME,20220701184518,20220701180512,20220701184518,,2
150,ME19F205,01,ME,20220701184310,20220701134557,20220701140953,,9
151,ME19F234,02,ME,20220701184336,20220701163017,20220701164951,,2
152,ME19F236,02,ME,20220701184304,20220701171327,20220701171954,20220701184303,3
153,ME19F243,01,ME,20220701184546,20220701183209,20220701184546,,2
154,ME19F243,02,ME,20220701184523,20220701181615,20220701184559,,2
155,ME19F301,01,ME,20220701184310,20220701174919,20220701181235,,9
156,ME19F404,03,ME,20220701184354,20220701165112,20220701170847,20220701184354,3
157,ME19X403,44,ME,20220701184238,20220701180234,20220701184234,,2
158,ME19X405,43,ME,20220701184306,20220701170141,20220701174141,20220701184306,3
159,ME19X427,41,ME,20220701184243,20220701162745,20220701165821,,9
160,ME19X430,41,ME,20220701184440,20220701181200,20220701184435,,2
161,ME19X452,42,ME,20220701184512,20220701181303,20220701184508,,2
162,ME19X454,41,ME,20220701184307,20220701181039,20220701184303,,2
163,ME19Y211,21,ME,20220701184221,20220701180217,20220701184217,,2
164,ME19Y213,21,ME,20220701184209,20220701180205,20220701184205,,2
165,ME19Y262,01,ME,20220701184533,20220701180332,20220701184237,20220701184533,3
166,ME19Y270,01,ME,20220701184253,20220701180848,20220701184233,20220701184253,3
167,ME19Y278,02,ME,20220701184317,20220701144755,20220701152635,20220701184317,3
168,ME19Z227,22,ME,20220701184324,20220701175516,20220701183516,20220701184324,3
169,ME20A112,01,ME,20220701184514,20220701181251,20220701184501,,2
170,ME20A135,01,ME,20220701184452,20220701115850,20220701123850,20220701184452,3
171,ME20A143,91,ME,20220701184452,20220701180436,20220701184436,,2
172,ME20A178,01,ME,20220701184227,20220701180212,20220701184212,,2
173,ME20A192,01,ME,20220701184546,20220701180739,20220701184041,20220701184546,3
174,ME20A193,01,ME,20220701184405,20220701182830,20220701184353,,2
175,ME20A208,21,ME,20220701184429,20220701183239,20220701184428,,2
176,ME20A244,21,ME,20220701184311,20220701180306,20220701184306,,2
177,ME20A286,22,ME,20220701184559,20220701180518,20220701184518,,2
178,ME20A288,21,ME,20220701184441,20220701124330,20220701130525,20220701184441,3
179,ME20A402,01,ME,20220701184310,20220701161131,20220701165131,,9
180,ME20A407,42,ME,20220701184310,20220629110602,20220629113058,,9
181,ME20B112,01,ME,20220701184204,20220630130849,20220630133624,20220701184204,3
182,ME20B129,01,ME,20220701184252,20220701182726,20220701184248,,2
183,ME20B210,21,ME,20220701184208,20220701180203,20220701184203,,2
184,ME20B219,22,ME,20220701184537,20220701180536,20220701184536,,2
185,ME20B222,21,ME,20220701184247,20220701180553,20220701184247,,2
186,ME20B228,21,ME,20220701184522,20220701183241,20220701183851,20220701184522,3
187,ME20B228,22,ME,20220701184433,20220701180432,20220701184432,,2
188,ME20B243,21,ME,20220701184537,20220701181418,20220701184536,,2
189,ME20B286,21,ME,20220701184423,20220701180418,20220701184418,,2
190,ME20C1a0,01,ME,20220701184403,20220701134439,20220701142328,20220701184403,3
191,ME20C248,22,ME,20220701184436,20220701175824,20220701183824,20220701184436,3
192,ME20C2a8,21,ME,20220701184605,20220701145419,20220701152056,20220701184605,3
193,ME20C2b9,01,ME,20220701184224,20220701182336,20220701184215,,2
194,ME20C301,21,ME,20220701184416,20220701131339,20220701135202,20220701184416,3
195,ME20C419,43,ME,20220701184457,20220701181750,20220701183613,20220701184457,3
196,ME20D212,92,ME,20220701184310,20220701144631,20220701150959,,9
197,ME20D801,94,ME,20220701184228,20220701170438,20220701174444,20220701184227,3
198,ME20D801,98,ME,20220701184205,20220701181634,20220701184205,,2
199,ME20D901,02,ME,20220701184310,20220701153322,20220701161043,,9
200,ME21A206,02,ME,20220701184252,20220701180709,20220701184252,,2
201,ME21A302,01,ME,20220701184426,20220701183459,20220701184440,,2
202,ME21A305,01,ME,20220701184306,20220701101000,20220701102228,20220701184306,3
203,ME21B198,01,ME,20220701184347,20220701133249,20220701141255,20220701184347,3
204,ME21B1F1,01,ME,20220701184308,20220701181855,20220701184308,,2
205,BNFA0102,07,BN,20220701184423,,,,2
206,BT000056,05,BT,20220701184600,20220630000640,20220630043134,20220701184435,3
207,CU310013,03,CU,20220701184604,20220701184603,20220630072501,20220701184603,3
208,CU610001,02,CU,20220701184340,20220630132043,20220701180227,20220630132043,3
209,CU640003,05,CU,20220701184310,20220505124949,20220505133647,20220505124949,9
210,CU640003,06,CU,20220701184310,20220531125345,20220531143828,20220531125345,9
211,EK221006,12,EK,20220701184221,20220630060646,20220630090622,20220701163548,2
212,EP190018,01,EP,20220701184522,20220701060758,20220701070729,20220701184521,3
213,EP190105,01,EP,20220701184336,20220629070646,20220630020653,20220701184336,3
214,EP200089,01,EP,20220701184446,20220701010713,20220701040703,20220701135613,3
215,EP200089,04,EP,20220701184456,20220628060657,20220628100649,20220628185157,3
216,EP200094,07,EP,20220701184438,20220701060705,20220701060756,20220701184305,5
217,EP200184,02,EP,20220701184327,20220701120755,20220701010745,20220701184325,3
218,EP200209,02,EP,20220701184539,20220120060119,20220120090151,20220120181819,2
219,EP200221,06,EP,20220701184452,20220701110754,20220701030703,20220701112254,3
220,EP200477,04,EP,20220701184257,20220630030637,20220630080614,20220701142156,2
221,EP210020,03,EP,20220701184407,20220701110704,20220701010742,20220701184404,3
222,EP210135,01,EP,20220701184443,20220630050639,20220630080622,20220701172220,2
223,EP210188,01,EP,20220701184440,20220701100756,20220701110729,20220701105056,5
224,EP210255,03,EP,20220701184341,20220630080617,20220630080619,20220629183948,3
225,EP210326,11,EP,20220701184315,20220630070644,20220630110637,20220701153657,2
226,EP210347,03,EP,20220701184437,20220701080709,20220701120714,20220701084309,3
227,EP220059,12,EP,20220701184312,20220630090659,20220630110621,20220629190518,3
228,EP220085,01,EP,20220701184415,20220629110630,20220630030602,20220629232430,3
229,EP220171,01,EP,20220701184554,20220622120616,20220622040651,20220701144139,2
230,EP220235,01,EP,20220701184229,20220701030745,20220701040725,20220701180200,2
