,충전소ID,충전기ID,기관아이디,상태갱신일시,최종충전시작,최종충전종료,충전중시작,실시간 상태(15분)
0,ME000172,01,ME,20220701183008,20220701174918,20220701175926,,2
1,ME000211,01,ME,20220701182827,20220701174747,20220701182813,,2
2,ME000364,01,ME,20220701182910,20220630082604,20220630085604,20220701114843,3
3,ME000376,01,ME,20220701182717,20220701174502,20220701182541,20220701182711,3
4,ME000387,01,ME,20220701183027,20220701172021,20220701174653,20220701182943,3
5,ME174030,01,ME,20220701182938,20220701174550,20220701182909,,2
6,ME174041,02,ME,20220701183022,20220701180435,20220701182502,,2
7,ME174073,01,ME,20220701183036,20220701172741,20220701173828,20220701183035,3
8,ME174089,01,ME,20220701182738,20220701154757,20220701161727,,3
9,ME174144,01,ME,20220701183102,20220701174148,20220701182318,20220701183101,3
10,ME174145,01,ME,20220701182750,20220701143826,20220701151732,20220701182749,3
11,ME174153,01,ME,20220701182801,20220701174151,20220701182152,20220701182738,3
12,ME174158,01,ME,20220701182956,20220701164130,20220701171804,20220701182955,3
13,ME178011,01,ME,20220701182835,20220701174035,20220701182339,,3
14,ME178012,02,ME,20220701183002,20220701150444,20220701155050,20220701183001,3
15,ME178035,01,ME,20800606031022,20210826144033,20210826152638,,5
16,ME178045,01,ME,20220701182733,20220701175812,20220701182122,,2
17,ME178059,01,ME,20220701182724,20220701170015,20220701172855,,2
18,ME178061,01,ME,20220701183032,20220701175541,20220701181306,20220701183031,3
19,ME178092,02,ME,20220701182701,20220701171612,20220701175027,20220701182700,3
20,ME178100,01,ME,20220701183036,20220701162836,20220701165511,,2
21,ME178101,02,ME,20220701182806,20220701173412,20220701182017,20220701182805,3
22,ME178102,01,ME,20220701182905,20220701155159,20220701163249,20220701182904,3
23,ME178124,02,ME,20220701182820,20220701174753,20220701182819,,2
24,ME178126,01,ME,20220701182826,20220701170932,20220701172431,20220701182825,3
25,ME178129,02,ME,20220701183023,20220701104449,20220701104744,20220701183022,3
26,ME178131,01,ME,20220701183037,20220701125331,20220701133636,,2
27,ME178139,01,ME,20220701183034,20220701174728,20220701183033,,2
28,ME178140,01,ME,20220701182947,20220701175620,20220701182945,,2
29,ME178142,01,ME,20800925144207,20210805151802,20210805152907,,5
30,ME178145,03,ME,20220701182927,20220701181921,20220701182925,,2
31,ME181222,01,ME,20220701182804,20220701171140,20220701175504,20220701182802,3
32,ME181224,01,ME,20220701182931,20220701172703,20220701181023,20220701182930,3
33,ME181402,01,ME,20220701183104,20220701181431,20220701183033,,2
34,ME181439,01,ME,20220701182704,20220701161306,20220701165021,20220701182704,3
35,ME181440,02,ME,20220701182859,20220701174519,20220701182840,,2
36,ME181534,02,ME,20220701182836,20220701152648,20220701161309,20220701182835,3
37,ME183006,01,ME,20220701182929,20220701171725,20220701174309,,2
38,ME183024,01,ME,20220701183100,20220701162640,20220701164201,20220701183059,3
39,ME183048,01,ME,20220701182824,20220701180937,20220701182823,,2
40,ME183073,01,ME,20220701182832,20220701180645,20220701182831,,2
41,ME183105,02,ME,20220701182917,20220701124900,20220701131409,,2
42,ME183122,02,ME,20220701182931,20220701181146,20220701182930,,2
43,ME183130,01,ME,20220701183000,20220701180831,20220701182958,,2
44,ME183140,52,ME,20220701182925,20220701152121,20220701153031,20220701182924,3
45,ME183150,01,ME,20220701183110,20220701132244,20220701135835,20220701183109,3
46,ME183179,52,ME,20220701182916,20220701140648,20220701143104,20220701182916,3
47,ME183182,01,ME,20800927030732,20210826130041,20210826134352,,5
48,ME183187,02,ME,20800904145416,20210814161840,20210814164059,,5
49,ME183189,52,ME,20220701183038,20220701181552,20220701183036,,2
50,ME183190,52,ME,20220701183044,20220701175433,20220701183042,,2
51,ME184014,01,ME,20220701182922,20220701173135,20220701173701,,2
52,ME184033,01,ME,20220701182838,20220701180755,20220701182837,,2
53,ME184058,01,ME,20220701183002,20220701180350,20220701182756,20220701183001,3
54,ME184075,01,ME,20220701182707,20220701161019,20220701164843,,2
55,ME184090,01,ME,20220701183027,20220629095329,20220629103815,,2
56,ME184131,01,ME,20220701182750,20220701133643,20220701141232,20220701182704,3
57,ME184141,01,ME,20220701182707,20220701174346,20220701182706,,2
58,ME184142,01,ME,20220701182733,20220701151827,20220701155722,20220701182733,3
59,ME184147,01,ME,20220701182949,20220701180410,20220701182919,,2
60,ME187003,01,ME,20220701182744,20220701175404,20220701182413,20220701182743,3
61,ME187009,01,ME,20220701183037,20220701154304,20220701162119,20220701183036,3
62,ME188011,01,ME,20220701182837,20220701174456,20220701182836,,2
63,ME188013,01,ME,20220701182946,20220629223217,20220629224147,20220701182945,3
64,ME18A001,05,ME,20220701183057,20220701180644,20220701183053,,2
65,ME18A117,01,ME,20220701182935,20220701174934,20220701182934,,2
66,ME18A153,01,ME,20220701183106,20220701153907,20220701160337,,2
67,ME18A179,01,ME,20220701182851,20220701162637,20220701170955,,2
68,ME18A186,01,ME,20220701183100,20220701165626,20220701173641,,2
69,ME18A209,11,ME,20220701182903,20220701182331,20220701182902,,2
70,ME18A238,12,ME,20220701182941,20220701172059,20220701180400,,3
71,ME18A253,11,ME,20220701182948,20220701174655,20220701182946,,2
72,ME18A282,11,ME,20220701183041,20220701171711,20220701175127,20220701183041,3
73,ME18A293,12,ME,20220701183023,20220701144412,20220701145716,,2
74,ME18A402,11,ME,20220701182713,20220701162433,20220701163854,20220701182712,3
75,ME18A505,01,ME,20220701182837,20220701175850,20220701182836,,2
76,ME18A508,01,ME,20220701182819,20220701180724,20220701182818,,2
77,ME18B110,01,ME,20220701182919,20220701174858,20220701182919,,2
78,ME18B111,01,ME,20220701182826,20220701174806,20220701182825,,2
79,ME18B114,01,ME,20220701182956,20220701174855,20220701182921,20220701182955,3
80,ME18B130,01,ME,20220701182728,20220701171352,20220701173023,,3
81,ME18B131,01,ME,20220701182851,20220701174925,20220701181925,20220701182850,3
82,ME18B148,01,ME,20220701183010,20220701173607,20220701175501,,2
83,ME18B158,01,ME,20220701182957,20220701160944,20220701162659,20220701182955,3
84,ME18B164,01,ME,20220701183056,20220701172645,20220701180411,20220701183055,3
85,ME18B167,01,ME,20220701182713,20220701182047,20220701182712,,2
