,충전소ID,충전기ID,기관아이디,상태갱신일시,최종충전시작,최종충전종료,충전중시작,실시간 상태(15분)
0,ME000036,01,,20220701182253,20220701174210,20220701182251,,2
1,ME000117,01,,20220701182140,20220701174523,20220701180912,20220701182136,3
2,ME000207,01,,20220701182301,20220701180854,20220701181528,20220701182057,3
3,ME000225,01,,20220701182305,20220701173821,20220701181725,,2
4,ME000241,01,,20220701182401,20220701175329,20220701182346,,2
5,ME000270,01,,20220701182210,20220701175247,20220701181757,20220701182155,3
6,ME000279,01,,20220701182346,20220701162403,20220701164258,20220701182241,3
7,ME000347,01,,20220701182256,20220701002204,20220701004419,20220701182201,3
8,ME000370,01,,20220701182311,20220701173723,20220701180809,20220701182114,3
9,ME174029,01,,20220701182144,20220701174849,20220701181523,20220701182143,3
10,ME174041,01,,20220701182234,20220701163938,20220701165623,20220701182233,3
11,ME174057,01,,20220701182501,20220701174108,20220701175706,20220701182501,3
12,ME174059,01,,20220701182450,20220701180005,20220701182418,,2
13,ME174072,01,,20220701182233,20220701175312,20220701182231,,2
14,ME174099,01,,20220701182306,20220701171357,20220701175549,20220701182304,3
15,ME174122,01,,20220701182135,20220701165319,20220701171318,20220701182134,3
16,ME174144,01,,20220701182351,20220701174148,20220701182318,,2
17,ME174153,01,,20220701182155,20220701174151,20220701182152,,2
18,ME178001,01,,20220701182205,20220701173714,20220701181750,20220701182204,3
19,ME178005,01,,20220701182126,20220701162732,20220701165506,20220701182125,3
20,ME178005,02,,20220701182432,20220701170846,20220701173106,20220701182431,3
21,ME178007,02,,20220701182228,20220701174121,20220701182157,,2
22,ME178009,02,,20220701182145,20220701175520,20220701182144,,2
23,ME178010,01,,20220701182416,20220701173940,20220701175235,20220701182415,3
24,ME178011,01,,20220701182141,20220701164731,20220701173035,,2
25,ME178011,02,,20220701182352,20220701165236,20220701172506,20220701182351,3
26,ME178013,03,,20220701182331,20220701180325,20220701182330,,2
27,ME178018,01,,20220701182506,20220701174025,20220701182406,20220701182505,3
28,ME178022,01,,20220701182102,20220701164615,20220701172656,,2
29,ME178023,01,,20220701182438,20220701173208,20220701174428,20220701182437,3
30,ME178035,01,,20800606031022,20210826144033,20210826152638,,5
31,ME178045,01,,20220701182123,20220701175812,20220701182122,,2
32,ME178072,01,,20220701182214,20220701175526,20220701182212,,2
33,ME178074,01,,20220701182402,20220701172921,20220701181223,20220701182401,3
34,ME178077,01,,20220701182112,20220701174105,20220701182112,,2
35,ME178078,01,,20220701182345,20220701174100,20220701181300,20220701182344,3
36,ME178120,01,,20220701182300,20220701174141,20220701182258,,2
37,ME178142,01,,20800925144207,20210805151802,20210805152907,,5
38,ME178144,02,,20220701182408,20220701174835,20220701182113,20220701182407,3
39,ME178154,02,,20220701182240,20220701181637,20220701182239,,2
40,ME181101,01,,20220701182427,20220630131301,20220630132301,20220701182427,3
41,ME181135,01,,20220701182122,20220701173634,20220701181315,,3
42,ME181208,01,,20220701182431,20220701180553,20220701182430,,2
43,ME181308,01,,20220701182302,20220701180630,20220701182301,,2
44,ME181423,01,,20220701182113,20220701163023,20220701171343,20220701182112,3
45,ME181435,01,,20220701182446,20220701155933,20220701163241,,2
46,ME181540,01,,20220701182315,20220630223136,20220630230744,,2
47,ME183053,01,,20220701182255,20220701175654,20220701180344,20220701182254,3
48,ME183063,01,,20220701182136,20220701171040,20220701175343,20220701182136,3
49,ME183126,52,,20220701182329,20220701175304,20220701182236,,3
50,ME183134,01,,20220701182314,20220701162259,20220701170604,20220701182313,3
51,ME183153,52,,20220701182138,20220630181513,20220630185407,20220701182137,3
52,ME183155,52,,20220701182257,20220701173235,20220701173700,20220701182257,3
53,ME183164,01,,20220701182132,20220701174114,20220701182111,,2
54,ME183182,01,,20800927030732,20210826130041,20210826134352,,5
55,ME183183,02,,20220701182327,20220701123115,20220701130450,20220701182326,3
56,ME183183,52,,20220701182508,20220701170248,20220701172822,20220701182507,3
57,ME183187,02,,20800904145416,20210814161840,20210814164059,,5
58,ME183205,52,,20220701182114,20220701161752,20220701162754,20220701182113,3
59,ME183210,01,,20220701182115,20220701170750,20220701173455,,2
60,ME183212,01,,20220701182110,20220701171444,20220701173714,20220701182109,3
61,ME183216,01,,20220701182230,20220701150351,20220701153919,20220701182229,3
62,ME183217,02,,20220701182442,20220701174139,20220701182440,,2
63,ME184005,01,,20220701182439,20220701174333,20220701182406,,2
64,ME184006,01,,20220701182313,20220701173842,20220701181943,20220701182312,3
65,ME184026,01,,20220701182221,20220701154840,20220701162221,,2
66,ME184040,01,,20220701182351,20220701134643,20220701141704,20220701182351,3
67,ME184107,01,,20220701182327,20220701174341,20220701182157,20220701182326,3
68,ME184122,01,,20220701182331,20220701174008,20220701182330,,2
69,ME184128,01,,20220701182150,20220701173829,20220701182148,,2
70,ME184136,01,,20220701182450,20220701171421,20220701172206,,2
71,ME187003,01,,20220701182414,20220701175404,20220701182413,,2
72,ME18A122,01,,20220701182318,20220701180132,20220701182213,20220701182317,3
73,ME18A140,01,,20220701182219,20220701164213,20220701172518,20220701182218,3
74,ME18A176,01,,20220701182333,20220701172737,20220701180837,20220701182332,3
75,ME18A200,01,,20220701182429,20220701163658,20220701170119,,3
76,ME18A205,12,,20220701182439,20220701174159,20220701182437,,2
77,ME18A209,11,,20220701182332,20220701144523,20220701145758,20220701182331,3
78,ME18A238,12,,20220701182440,20220701172059,20220701180400,,3
79,ME18A241,11,,20220701182223,20220629163353,20220629163947,20220701182223,3
80,ME18A304,12,,20220701182400,20220701134719,20220701143109,20220701182359,3
81,ME18A403,01,,20220701182310,20220630140223,20220630144229,,9
82,ME18A403,03,,20220701182310,20220630235218,20220630235936,,9
83,ME18A404,04,,20220701182319,20220701182025,20220701182319,,2
84,ME18A504,01,,20220701182228,20220701173113,20220701180602,20220701182227,3
85,ME18A511,01,,20220701182309,20220701175333,20220701182308,,2
86,ME18B121,01,,20220701182340,20220701175924,20220701182339,,2
87,ME18B122,01,,20220701182234,20220701175057,20220701182232,,2
