,충전소ID,충전기ID,기관아이디,상태갱신일시,최종충전시작,최종충전종료,충전중시작,실시간 상태(15분)
0,ME000159,01,ME,20220701180025,20220701172003,20220701180011,,2
1,ME000172,01,ME,20220701175936,20220701174918,20220701175926,,2
2,ME000223,01,ME,20220701180050,20220701161142,20220701163828,20220701173736,3
3,ME000276,01,ME,20220701180036,20220701154901,20220701161552,20220701180027,3
4,ME000291,01,ME,20220701175815,20220701164948,20220701165310,20220701175726,3
5,ME000296,01,ME,20220701175804,20220701165345,20220701165903,20220701175758,3
6,ME000299,01,ME,20220701180019,20220701162630,20220701170710,20220701175932,3
7,ME000361,01,ME,20220701175839,00000000000000,20220701085503,20220701170735,2
8,ME000368,01,ME,20220701180046,20220701163049,20220701171056,,2
9,ME174051,01,ME,20220701175831,20220701170530,20220701174847,20220701175830,3
10,ME174054,01,ME,20220701175828,20220701171724,20220701175753,,2
11,ME174057,01,ME,20220701175707,20220701174108,20220701175706,,2
12,ME174059,01,ME,20220701180006,20220701173409,20220701175805,20220701180005,3
13,ME174079,01,ME,20220701175824,20220701145059,20220701152629,20220701175823,3
14,ME174095,01,ME,20220701175954,20220701122855,20220701124623,20220701175953,3
15,ME174107,01,ME,20220701180021,20220701171936,20220701180019,,2
16,ME174125,01,ME,20220701175859,20220701173858,20220701175858,,2
17,ME174131,01,ME,20220701175821,20220701171826,20220701175808,,2
18,ME178004,01,ME,20220701175714,20220701172053,20220701175713,,2
19,ME178010,02,ME,20220701180011,20220701173026,20220701175820,,3
20,ME178013,03,ME,20220701180101,20220701174129,20220701180100,,2
21,ME178021,01,ME,20220701175726,20220701171921,20220701175229,,3
22,ME178022,02,ME,20220701180022,20220701173303,20220701180016,,2
23,ME178035,01,ME,20800606031022,20210826144033,20210826152638,,5
24,ME178035,02,ME,20220701175959,20220701152541,20220701154501,20220701175958,3
25,ME178040,01,ME,20220701175744,20220701174127,20220701175741,,2
26,ME178045,01,ME,20220701175813,20220701165344,20220701173645,20220701175812,3
27,ME178046,01,ME,20220701175855,20220701174045,20220701175854,,2
28,ME178050,01,ME,20220701175811,20220701171915,20220701175810,,2
29,ME178052,01,ME,20220701180031,20220701175017,20220701180031,,2
30,ME178062,02,ME,20220701175932,20220701165006,20220701171512,,2
31,ME178066,01,ME,20220701180030,20220701162710,20220701171013,,3
32,ME178069,01,ME,20220701180012,20220701171709,20220701180011,,2
33,ME178071,01,ME,20220701175840,20220701174942,20220701175839,,2
34,ME178071,02,ME,20220701175830,20220701165143,20220701172209,20220701175828,3
35,ME178108,01,ME,20220701175819,20220701175057,20220701175513,20220701175818,3
36,ME178111,01,ME,20220701175728,20220701172122,20220701175727,,2
37,ME178112,03,ME,20220701175958,20220701173832,20220701175657,20220701175912,3
38,ME178113,02,ME,20220701175809,20220701162656,20220701164252,20220701175808,3
39,ME178121,01,ME,20220701175736,20220701171407,20220701175502,20220701175736,3
40,ME178121,02,ME,20220701180054,20220701172528,20220701180053,,2
41,ME178122,01,ME,20220701175942,20220701174813,20220701175941,,2
42,ME178125,02,ME,20220701175714,20220701161010,20220701163037,,2
43,ME178137,02,ME,20220701175712,20220701165504,20220701173516,20220701175711,3
44,ME178138,01,ME,20220701180006,20220701174457,20220701175947,,2
45,ME178142,01,ME,20800925144207,20210805151802,20210805152907,,5
46,ME181125,01,ME,20220701175944,20220701152128,20220701154220,20220701175943,3
47,ME181126,01,ME,20220701175735,20220701170921,20220701175242,,3
48,ME181205,01,ME,20220701175725,20220625164541,20220625172646,,2
49,ME181205,02,ME,20220701175720,20220630070715,20220630075035,,2
50,ME183008,01,ME,20220701180101,20220701171942,20220701180018,20220701180100,3
51,ME183009,01,ME,20220701180031,20220701160306,20220701162121,20220701180030,3
52,ME183016,01,ME,20220701175711,20220701135923,20220701144051,,2
53,ME183111,52,ME,20220701175959,20220701171843,20220701175958,,2
54,ME183132,52,ME,20220701175755,20220701121230,20220701123627,20220701175705,3
55,ME183134,02,ME,20220701180030,20220630202747,20220630211051,20220701180029,3
56,ME183155,02,ME,20220701180008,20220623163604,20220623184103,20220701180008,3
57,ME183172,01,ME,20220701180032,20220701000430,20220701003435,20220701180031,3
58,ME183174,02,ME,20220701175930,20220701171744,20220701175928,,2
59,ME183181,52,ME,20220701175754,20220701143846,20220701152150,20220701175753,3
60,ME183182,01,ME,20800927030732,20210826130041,20210826134352,,5
61,ME183187,02,ME,20800904145416,20210814161840,20210814164059,,5
62,ME183208,02,ME,20220701180052,20220701163852,20220701171618,20220701180051,3
63,ME183211,52,ME,20220701180023,20220701170157,20220701174625,20220701180021,3
64,ME183212,02,ME,20220701175747,20220701152408,20220701155338,20220701175746,3
65,ME183214,01,ME,20220701175715,20220701161255,20220701165038,20220701175714,3
66,ME183217,52,ME,20220701175858,20220701172643,20220701175857,,2
67,ME184012,01,ME,20220701175845,20220701170902,20220701175526,20220701175845,3
68,ME184058,01,ME,20220701175746,20220701171821,20220701175713,,2
69,ME184070,01,ME,20220701175811,20220701162630,20220701170948,,2
70,ME184111,01,ME,20220701175807,20220701173635,20220701175806,,2
71,ME184146,01,ME,20220701180035,20220701174711,20220701180032,,2
72,ME188009,01,ME,20220701175920,20220701163408,20220701171730,,3
73,ME188015,01,ME,20220701175857,20220701172747,20220701175856,,2
74,ME18A138,01,ME,20220701175831,20220701172650,20220701175830,,2
75,ME18A148,01,ME,20220701175829,20220701175157,20220701175827,,2
76,ME18A154,01,ME,20220701175716,20220701173515,20220701175715,,2
77,ME18A161,01,ME,20220701180020,20220701171747,20220701175747,20220701180018,3
78,ME18A195,01,ME,20220701175702,20220701171840,20220701175701,,2
79,ME18A211,11,ME,20220701175857,20220701175229,20220701175827,20220701175856,3
80,ME18A228,11,ME,20220701175737,20220701150746,20220701154101,20220701175737,3
81,ME18A238,12,ME,20220701175935,20220701170857,20220701173427,,3
82,ME18A253,12,ME,20220701175839,20220701160553,20220701164256,20220701175839,3
83,ME18A256,12,ME,20220701175858,20220628165038,20220628173243,20220701175858,3
84,ME18A261,11,ME,20220701175757,20220701165704,20220701171536,,2
85,ME18A266,12,ME,20220701175858,20220701171536,20220701175838,,2
86,ME18A284,11,ME,20220701175940,20220701173025,20220701175939,,2
87,ME18A291,12,ME,20220701180026,20220701141805,20220701150108,20220701180025,3
88,ME18A501,01,ME,20220701175810,20220701173049,20220701175714,20220701175810,3
89,ME18A505,01,ME,20220701175851,20220701171425,20220701173755,20220701175850,3
90,ME18A510,01,ME,20220701175909,20220701173454,20220701175956,,2
91,ME18B106,01,ME,20220701175844,20220701160133,20220701164033,20220701175843,3
92,ME18B116,01,ME,20220701175746,20220701152005,20220701155001,20220701175745,3
93,ME18B121,01,ME,20220701175925,20220701170950,20220701173655,20220701175924,3
94,ME18B129,01,ME,20220701175755,20220701171743,20220701175754,,2
95,ME18B172,01,ME,20220701175959,20220701142551,20220701145250,,3
96,ME18B188,01,ME,20220701180001,20220701171016,20220701174950,20220701180000,3
97,ME18B189,01,ME,20220701180055,20220701172031,20220701180041,,2
98,ME18B196,01,ME,20220701180016,20220701174008,20220701180013,,2
99,ME18B218,12,ME,20220701175829,20220701170952,20220701175255,,3
100,ME18B227,11,ME,20220701175828,20220701125328,20220701133234,,2
101,ME18B247,11,ME,20220701180048,20220701173933,20220701175031,20220701180048,3
102,ME18B254,12,ME,20220701175900,20220701160412,20220701163745,20220701175900,3
103,ME18B279,12,ME,20220701175810,20220701154403,20220701162706,20220701175809,3
104,ME18B283,12,ME,20220701180058,20220701143906,20220701144710,20220701180057,3
105,ME18B286,01,ME,20220701180043,20220701163101,20220701165250,20220701180042,3
106,ME18B404,12,ME,20220701175840,20220701171907,20220701175839,,2
107,ME18B601,12,ME,20220701180048,20220701171844,20220701180046,,2
108,ME18B602,11,ME,20800930110802,20210826135600,20210826135807,,4
109,ME18B602,12,ME,20800930110803,20210826155948,20210826164121,20210826164344,4
110,ME18B603,12,ME,20220701180010,20220701172118,20220701180009,,2
111,ME18C103,01,ME,20220701175736,20220701172424,20220701175735,,2
112,ME18C126,01,ME,20220701175833,20220701175308,20220701175832,,2
113,ME18C136,01,ME,20220701180006,20220701161305,20220701165330,20220701180006,3
114,ME18C137,01,ME,20220701180024,20220701163210,20220701171210,,2
115,ME18C153,01,ME,20220701175759,20220701165122,20220701172407,20220701175758,3
116,ME18C160,01,ME,20220701175805,20220701165639,20220701170144,20220701175805,3
117,ME18C165,01,ME,20220701180004,20220701173533,20220701175957,,2
118,ME18C210,11,ME,20220701180048,20220701173641,20220701175657,20220701180047,3
119,ME18C301,12,ME,20220701180001,20220701110339,20220701114642,,3
120,ME18C306,01,ME,20220701180104,20220701174137,20220701180103,,2
121,ME18C408,01,ME,20220701175745,20220701172613,20220701175745,,2
122,ME195011,10,ME,20220701180039,20220701173553,20220701180038,,2
123,ME19A123,01,ME,20220701175734,20220701145517,20220701151605,20220701175734,3
124,ME19A158,01,ME,20220701175901,20220701171816,20220701175901,,2
125,ME19A160,01,ME,20220701175736,20220701172706,20220701175735,,2
126,ME19A213,22,ME,20220701175810,20220701151551,20220701155557,,9
127,ME19A219,22,ME,20220701175810,20220701142352,20220701145431,,9
128,ME19A221,22,ME,20220701180032,20220701142833,20220701150838,20220701180032,3
129,ME19A227,21,ME,20220701175810,20220701171538,20220701172715,,9
130,ME19A245,21,ME,20220701175744,20220701163647,20220701170426,20220701175743,3
131,ME19A246,21,ME,20220701175757,20220701171751,20220701175757,,2
132,ME19A260,22,ME,20220701175957,20220701163448,20220701170955,,2
133,ME19A261,21,ME,20220701175810,20220701162316,20220701162622,,9
134,ME19A261,22,ME,20220701175810,20220701160737,20220701162631,,9
135,ME19A262,21,ME,20220701180103,20220701172450,20220701180103,,2
136,ME19A262,22,ME,20220701175708,20220701163905,20220701170238,20220701175708,3
137,ME19A277,21,ME,20220701180035,20220701151913,20220701155412,20220701180035,3
138,ME19A403,44,ME,20220701175805,20220701174637,20220701175805,,2
139,ME19B104,01,ME,20220701180031,20220701150707,20220701154536,20220701180030,3
140,ME19B201,22,ME,20220701175752,20220701171746,20220701175752,,2
141,ME19B244,21,ME,20220701175810,20220701110209,20220701112842,,9
142,ME19B254,22,ME,20220701175830,20220701173855,20220701175830,,2
143,ME19B403,43,ME,20220701175810,20220701145819,20220701152526,,9
144,ME19B409,22,ME,20220701175826,20220701173018,20220701175021,,2
145,ME19C243,22,ME,20220701175759,20220701171709,20220701175715,20220701175759,3
146,ME19C254,22,ME,20220701175815,20220701163014,20220701171020,,2
147,ME19C258,22,ME,20220701175732,20220701152326,20220701154623,20220701175732,3
148,ME19C263,22,ME,20220701175927,20220701171046,20220701175052,20220701175927,3
149,ME19C266,22,ME,20220701175810,20220701161648,20220701165654,,9
150,ME19C401,43,ME,20220701175810,20220701172610,20220701172737,,9
151,ME19C404,22,ME,20220701175930,20220701173134,20220701174526,20220701175929,3
152,ME19D105,91,ME,20220701175852,20220701133945,20220701141827,,9
153,ME19D205,02,ME,20220701180023,20220701174630,20220701180019,,2
154,ME19D208,01,ME,20220701175829,20220701161035,20220701162850,20220701175829,3
155,ME19D208,02,ME,20220701175826,20220701162357,20220701164946,20220701175826,3
156,ME19D402,91,ME,20220701180013,20220701143230,20220701145636,20220701180013,3
157,ME19E171,01,ME,20220701175901,20220701141208,20220701145101,20220701175901,3
158,ME19E205,21,ME,20220701180027,20220701174654,20220701175943,20220701180027,3
159,ME19E205,22,ME,20220701175936,20220701171931,20220701175936,,2
160,ME19E402,42,ME,20220701175751,20220701161749,20220701164438,20220701175751,3
161,ME19F112,01,ME,20220701180032,20220701174323,20220701180032,,2
162,ME19F119,01,ME,20220701175935,20220701172149,20220701175935,,2
163,ME19F203,02,ME,20220701175722,20220701173313,20220701175638,20220701175722,3
164,ME19F211,01,ME,20220701175815,20220629195536,20220629203619,,2
165,ME19F219,02,ME,20220701175810,20220701142152,20220701142429,,9
166,ME19F230,01,ME,20220701180026,20220701173210,20220701180026,,2
167,ME19F243,02,ME,20220701180014,20220701173816,20220701180014,,2
168,ME19F402,01,ME,20220701175810,20220629132942,20220629134818,,9
169,ME19F404,04,ME,20220701175810,20220701141507,20220701145513,,9
170,ME19F411,04,ME,20220701180100,20220701131815,20220701135821,20220701180100,3
171,ME19X410,44,ME,20220701175959,20220701175727,20220701175957,,2
172,ME19X412,42,ME,20220701180038,20220701144332,20220701144416,20220701180038,3
173,ME19X417,41,ME,20220701180011,20220701172943,20220701180007,,2
174,ME19X417,44,ME,20220701175959,20220701165121,20220701173121,20220701175959,3
175,ME19X417,45,ME,20220701180026,20220701172740,20220701180024,,2
176,ME19X420,44,ME,20220701175931,20220701173951,20220701175926,,2
177,ME19X435,43,ME,20220701180104,20220630172704,20220630173635,20220701180104,3
178,ME19X435,44,ME,20220701175950,20220701093448,20220701101448,,9
179,ME19X454,44,ME,20220701175824,20220701171230,20220701175001,20220701175824,3
180,ME19Y201,21,ME,20220701175822,20220701174836,20220701175820,,2
181,ME19Y226,21,ME,20220701175832,20220701173659,20220701175827,,2
182,ME19Y245,22,ME,20220701175733,20220701165400,20220701171242,20220701175733,3
183,ME19Y261,02,ME,20220701175731,20220701174034,20220701175731,,2
184,ME19Y273,02,ME,20220701175936,20220701161720,20220701165602,20220701175936,3
185,ME19Y402,01,ME,20220701175909,20220701173859,20220701175909,,2
186,ME20A173,01,ME,20220701175957,20220701095452,20220701095722,20220701175957,3
187,ME20A195,01,ME,20220701175708,20220701172218,20220701175653,,2
188,ME20A1c0,01,ME,20220701175926,20220701172324,20220701175559,20220701175926,3
