,충전소ID,충전기ID,기관아이디,상태갱신일시,최종충전시작,최종충전종료,충전중시작,실시간 상태(15분)
0,ME000182,01,,20220701175128,20220701172311,20220701175115,,2
1,ME000221,01,,20220701175345,20220701171301,20220701175338,,2
2,ME000241,01,,20220701175346,20220701164610,20220701171958,20220701175329,3
3,ME000246,01,,20220701175302,20220701160039,20220701161218,20220701175246,3
4,ME000270,01,,20220701175340,20220701173112,20220701174957,20220701175247,3
5,ME000278,01,,20220701175332,20220701173002,20220701174853,20220701175252,3
6,ME000284,01,,20220701175408,20220701172034,20220701173815,,2
7,ME000388,01,,20220701175451,20220701170756,20220701172635,,9
8,ME174026,01,,20220701175427,20220701174439,20220701175427,,2
9,ME174034,01,,20220701175410,20220701150647,20220701155311,20220701175409,3
10,ME174042,01,,20220701175109,20220701171108,20220701175109,,2
11,ME174050,03,,20220701175144,20220701161909,20220701170229,20220701175144,3
12,ME174050,04,,20220701175212,20220701161640,20220701170002,,3
13,ME174069,01,,20220701175321,20220701152833,20220701161153,20220701175320,3
14,ME174072,01,,20220701175313,20220701165121,20220701173441,20220701175312,3
15,ME174103,01,,20220701175133,20220701173222,20220701175132,,2
16,ME174108,01,,20220701175117,20220701150952,20220701153521,,2
17,ME174119,01,,20220701175339,20220701145225,20220701150534,20220701175338,3
18,ME174124,01,,20220701175447,20220701171228,20220701175414,,2
19,ME178010,01,,20220701175237,20220701173940,20220701175235,,2
20,ME178020,01,,20220701175212,20220701170908,20220701175210,,2
21,ME178021,01,,20220701175258,20220701171921,20220701175229,,2
22,ME178031,02,,20220701175240,20220701054135,20220701055726,20220701175239,3
23,ME178035,01,,20800606031022,20210826144033,20210826152638,,5
24,ME178038,02,,20220701175341,20220701172114,20220701175339,,2
25,ME178044,01,,20220701175447,20220701172812,20220701175332,20220701175447,3
26,ME178065,01,,20220701175502,20220701173134,20220701175434,,2
27,ME178076,01,,20220701175207,20220701173830,20220701175206,,2
28,ME178080,02,,20220701175329,20220701085725,20220701092435,20220701175328,3
29,ME178085,01,,20220701175109,20220701140419,20220701142424,20220701175108,3
