,충전소ID,충전기ID,기관아이디,상태갱신일시,최종충전시작,최종충전종료,충전중시작,실시간 상태(15분)
0,ME000291,01,ME,20220701175815,20220701164948,20220701165310,20220701175726,3
1,ME000296,01,ME,20220701175804,20220701165345,20220701165903,20220701175758,3
2,ME000361,01,ME,20220701175839,00000000000000,20220701085503,20220701170735,2
3,ME000388,01,ME,20220701175538,20220701170756,20220701172635,,2
4,ME174028,03,ME,20220701175700,20220701172919,20220701175659,,2
5,ME174037,01,ME,20220701175653,20220701173712,20220701174730,20220701175652,3
6,ME174040,01,ME,20220701175515,20220701172935,20220701175444,,2
7,ME174051,01,ME,20220701175831,20220701170530,20220701174847,20220701175830,3
8,ME174054,01,ME,20220701175828,20220701171724,20220701175753,,2
9,ME174057,01,ME,20220701175707,20220701174108,20220701175706,,2
10,ME174059,01,ME,20220701175806,20220701173409,20220701175805,,2
11,ME174070,01,ME,20220701175558,20220701171526,20220701175557,,2
12,ME174079,01,ME,20220701175824,20220701145059,20220701152629,20220701175823,3
13,ME174098,01,ME,20220701175624,20220701125751,20220701131921,,2
14,ME174099,01,ME,20220701175551,20220701171357,20220701175549,,2
15,ME174113,01,ME,20220701175524,20220701173011,20220701174953,20220701175523,3
16,ME174124,01,ME,20220701175554,20220701171228,20220701175414,20220701175553,3
17,ME174125,01,ME,20220701175859,20220701173858,20220701175858,,2
18,ME174131,01,ME,20220701175821,20220701171826,20220701175808,,2
19,ME178004,01,ME,20220701175714,20220701172053,20220701175713,,2
20,ME178009,02,ME,20220701175521,20220701163845,20220701170944,20220701175520,3
21,ME178010,02,ME,20220701175821,20220701173026,20220701175820,,2
22,ME178013,01,ME,20220701175624,20220701170037,20220701173548,,3
23,ME178021,01,ME,20220701175726,20220701171921,20220701175229,,3
24,ME178032,01,ME,20220701175551,20220701171400,20220701175550,,2
25,ME178035,01,ME,20800606031022,20210826144033,20210826152638,,5
26,ME178040,01,ME,20220701175744,20220701174127,20220701175741,,2
27,ME178045,01,ME,20220701175813,20220701165344,20220701173645,20220701175812,3
28,ME178046,01,ME,20220701175855,20220701174045,20220701175854,,2
29,ME178049,01,ME,20220701175603,20220701162209,20220701165050,20220701175603,3
30,ME178050,01,ME,20220701175811,20220701171915,20220701175810,,2
31,ME178061,01,ME,20220701175542,20220701164834,20220701165143,20220701175541,3
32,ME178065,01,ME,20220701175502,20220701173134,20220701175434,,2
